t 1 jL0300
4.9800000e-002 -6.0728889e-001 6.0728889e-001
4.9900000e-002 -6.0668221e-001 6.0668221e-001
5.0000000e-002 -6.0607613e-001 6.0607613e-001
5.0100000e-002 -6.0547066e-001 6.0547066e-001
5.0200000e-002 -6.0486580e-001 6.0486580e-001
5.0300000e-002 -6.0426154e-001 6.0426154e-001
5.0400000e-002 -6.0365788e-001 6.0365788e-001
5.0500000e-002 -6.0305482e-001 6.0305482e-001
5.0600000e-002 -6.0245237e-001 6.0245237e-001
5.0700000e-002 -6.0185052e-001 6.0185052e-001
5.0800000e-002 -6.0124927e-001 6.0124927e-001
5.0900000e-002 -6.0064862e-001 6.0064862e-001
5.1000000e-002 -6.0004857e-001 6.0004857e-001
5.1100000e-002 -5.9944912e-001 5.9944912e-001
5.1200000e-002 -5.9885027e-001 5.9885027e-001
5.1300000e-002 -5.9825202e-001 5.9825202e-001
5.1400000e-002 -5.9765437e-001 5.9765437e-001
5.1500000e-002 -5.9705731e-001 5.9705731e-001
5.1600000e-002 -5.9646085e-001 5.9646085e-001
5.1700000e-002 -5.9586499e-001 5.9586499e-001
5.1800000e-002 -5.9526972e-001 5.9526972e-001
5.1900000e-002 -5.9467504e-001 5.9467504e-001
5.2000000e-002 -5.9408096e-001 5.9408096e-001
5.2100000e-002 -5.9348747e-001 5.9348747e-001
5.2200000e-002 -5.9289458e-001 5.9289458e-001
5.2300000e-002 -5.9230228e-001 5.9230228e-001
5.2400000e-002 -5.9171056e-001 5.9171056e-001
5.2500000e-002 -5.9111945e-001 5.9111945e-001
5.2600000e-002 -5.9052892e-001 5.9052892e-001
5.2700000e-002 -5.8993898e-001 5.8993898e-001
5.2800000e-002 -5.8934963e-001 5.8934963e-001
5.2900000e-002 -5.8876087e-001 5.8876087e-001
5.3000000e-002 -5.8817269e-001 5.8817269e-001
5.3100000e-002 -5.8758511e-001 5.8758511e-001
5.3200000e-002 -5.8699811e-001 5.8699811e-001
5.3300000e-002 -5.8641170e-001 5.8641170e-001
5.3400000e-002 -5.8582587e-001 5.8582587e-001
5.3500000e-002 -5.8524063e-001 5.8524063e-001
5.3600000e-002 -5.8465598e-001 5.8465598e-001
5.3700000e-002 -5.8407190e-001 5.8407190e-001
5.3800000e-002 -5.8348842e-001 5.8348842e-001
5.3900000e-002 -5.8290551e-001 5.8290551e-001
5.4000000e-002 -5.8232319e-001 5.8232319e-001
5.4100000e-002 -5.8174145e-001 5.8174145e-001
5.4200000e-002 -5.8116029e-001 5.8116029e-001
5.4300000e-002 -5.8057971e-001 5.8057971e-001
5.4400000e-002 -5.7999971e-001 5.7999971e-001
5.4500000e-002 -5.7942029e-001 5.7942029e-001
5.4600000e-002 -5.7884144e-001 5.7884144e-001
5.4700000e-002 -5.7826318e-001 5.7826318e-001
5.4800000e-002 -5.7768550e-001 5.7768550e-001
5.4900000e-002 -5.7710839e-001 5.7710839e-001
5.5000000e-002 -5.7653186e-001 5.7653186e-001
5.5100000e-002 -5.7595590e-001 5.7595590e-001
5.5200000e-002 -5.7538052e-001 5.7538052e-001
5.5300000e-002 -5.7480571e-001 5.7480571e-001
5.5400000e-002 -5.7423148e-001 5.7423148e-001
5.5500000e-002 -5.7365782e-001 5.7365782e-001
5.5600000e-002 -5.7308474e-001 5.7308474e-001
5.5700000e-002 -5.7251223e-001 5.7251223e-001
5.5800000e-002 -5.7194029e-001 5.7194029e-001
5.5900000e-002 -5.7136892e-001 5.7136892e-001
5.6000000e-002 -5.7079812e-001 5.7079812e-001
5.6100000e-002 -5.7022789e-001 5.7022789e-001
5.6200000e-002 -5.6965823e-001 5.6965823e-001
5.6300000e-002 -5.6908914e-001 5.6908914e-001
5.6400000e-002 -5.6852062e-001 5.6852062e-001
5.6500000e-002 -5.6795267e-001 5.6795267e-001
5.6600000e-002 -5.6738529e-001 5.6738529e-001
5.6700000e-002 -5.6681847e-001 5.6681847e-001
5.6800000e-002 -5.6625222e-001 5.6625222e-001
5.6900000e-002 -5.6568653e-001 5.6568653e-001
5.7000000e-002 -5.6512141e-001 5.6512141e-001
5.7100000e-002 -5.6455685e-001 5.6455685e-001
5.7200000e-002 -5.6399286e-001 5.6399286e-001
5.7300000e-002 -5.6342943e-001 5.6342943e-001
5.7400000e-002 -5.6286656e-001 5.6286656e-001
5.7500000e-002 -5.6230426e-001 5.6230426e-001
5.7600000e-002 -5.6174252e-001 5.6174252e-001
5.7700000e-002 -5.6118133e-001 5.6118133e-001
5.7800000e-002 -5.6062071e-001 5.6062071e-001
5.7900000e-002 -5.6006065e-001 5.6006065e-001
5.8000000e-002 -5.5950115e-001 5.5950115e-001
5.8100000e-002 -5.5894221e-001 5.5894221e-001
5.8200000e-002 -5.5838383e-001 5.5838383e-001
5.8300000e-002 -5.5782600e-001 5.5782600e-001
5.8400000e-002 -5.5726873e-001 5.5726873e-001
5.8500000e-002 -5.5671202e-001 5.5671202e-001
5.8600000e-002 -5.5615586e-001 5.5615586e-001
5.8700000e-002 -5.5560026e-001 5.5560026e-001
5.8800000e-002 -5.5504522e-001 5.5504522e-001
5.8900000e-002 -5.5449073e-001 5.5449073e-001
5.9000000e-002 -5.5393679e-001 5.5393679e-001
5.9100000e-002 -5.5338341e-001 5.5338341e-001
5.9200000e-002 -5.5283058e-001 5.5283058e-001
5.9300000e-002 -5.5227830e-001 5.5227830e-001
5.9400000e-002 -5.5172657e-001 5.5172657e-001
5.9500000e-002 -5.5117540e-001 5.5117540e-001
5.9600000e-002 -5.5062477e-001 5.5062477e-001
5.9700000e-002 -5.5007470e-001 5.5007470e-001
5.9800000e-002 -5.4952517e-001 5.4952517e-001
5.9900000e-002 -5.4897619e-001 5.4897619e-001
6.0000000e-002 -5.4842777e-001 5.4842777e-001
6.0100000e-002 -5.4787989e-001 5.4787989e-001
6.0200000e-002 -5.4733255e-001 5.4733255e-001
6.0300000e-002 -5.4678577e-001 5.4678577e-001
6.0400000e-002 -5.4623953e-001 5.4623953e-001
6.0500000e-002 -5.4569384e-001 5.4569384e-001
6.0600000e-002 -5.4514869e-001 5.4514869e-001
6.0700000e-002 -5.4460408e-001 5.4460408e-001
6.0800000e-002 -5.4406002e-001 5.4406002e-001
6.0900000e-002 -5.4351651e-001 5.4351651e-001
6.1000000e-002 -5.4297353e-001 5.4297353e-001
6.1100000e-002 -5.4243110e-001 5.4243110e-001
6.1200000e-002 -5.4188921e-001 5.4188921e-001
6.1300000e-002 -5.4134786e-001 5.4134786e-001
6.1400000e-002 -5.4080706e-001 5.4080706e-001
6.1500000e-002 -5.4026679e-001 5.4026679e-001
6.1600000e-002 -5.3972706e-001 5.3972706e-001
6.1700000e-002 -5.3918788e-001 5.3918788e-001
6.1800000e-002 -5.3864923e-001 5.3864923e-001
6.1900000e-002 -5.3811112e-001 5.3811112e-001
6.2000000e-002 -5.3757354e-001 5.3757354e-001
6.2100000e-002 -5.3703651e-001 5.3703651e-001
6.2200000e-002 -5.3650001e-001 5.3650001e-001
6.2300000e-002 -5.3596404e-001 5.3596404e-001
6.2400000e-002 -5.3542861e-001 5.3542861e-001
6.2500000e-002 -5.3489372e-001 5.3489372e-001
6.2600000e-002 -5.3435936e-001 5.3435936e-001
6.2700000e-002 -5.3382553e-001 5.3382553e-001
6.2800000e-002 -5.3329224e-001 5.3329224e-001
6.2900000e-002 -5.3275948e-001 5.3275948e-001
6.3000000e-002 -5.3222725e-001 5.3222725e-001
6.3100000e-002 -5.3169556e-001 5.3169556e-001
6.3200000e-002 -5.3116439e-001 5.3116439e-001
6.3300000e-002 -5.3063376e-001 5.3063376e-001
6.3400000e-002 -5.3010366e-001 5.3010366e-001
6.3500000e-002 -5.2957408e-001 5.2957408e-001
6.3600000e-002 -5.2904504e-001 5.2904504e-001
6.3700000e-002 -5.2851652e-001 5.2851652e-001
6.3800000e-002 -5.2798853e-001 5.2798853e-001
6.3900000e-002 -5.2746107e-001 5.2746107e-001
6.4000000e-002 -5.2693414e-001 5.2693414e-001
6.4100000e-002 -5.2640773e-001 5.2640773e-001
6.4200000e-002 -5.2588185e-001 5.2588185e-001
6.4300000e-002 -5.2535649e-001 5.2535649e-001
6.4400000e-002 -5.2483166e-001 5.2483166e-001
6.4500000e-002 -5.2430735e-001 5.2430735e-001
6.4600000e-002 -5.2378357e-001 5.2378357e-001
6.4700000e-002 -5.2326031e-001 5.2326031e-001
6.4800000e-002 -5.2273757e-001 5.2273757e-001
6.4900000e-002 -5.2221536e-001 5.2221536e-001
6.5000000e-002 -5.2169366e-001 5.2169366e-001
6.5100000e-002 -5.2117249e-001 5.2117249e-001
6.5200000e-002 -5.2065184e-001 5.2065184e-001
6.5300000e-002 -5.2013171e-001 5.2013171e-001
6.5400000e-002 -5.1961209e-001 5.1961209e-001
6.5500000e-002 -5.1909300e-001 5.1909300e-001
6.5600000e-002 -5.1857443e-001 5.1857443e-001
6.5700000e-002 -5.1805637e-001 5.1805637e-001
6.5800000e-002 -5.1753883e-001 5.1753883e-001
6.5900000e-002 -5.1702181e-001 5.1702181e-001
6.6000000e-002 -5.1650530e-001 5.1650530e-001
6.6100000e-002 -5.1598932e-001 5.1598932e-001
6.6200000e-002 -5.1547384e-001 5.1547384e-001
6.6300000e-002 -5.1495888e-001 5.1495888e-001
6.6400000e-002 -5.1444444e-001 5.1444444e-001
6.6500000e-002 -5.1393051e-001 5.1393051e-001
6.6600000e-002 -5.1341709e-001 5.1341709e-001
6.6700000e-002 -5.1290419e-001 5.1290419e-001
6.6800000e-002 -5.1239179e-001 5.1239179e-001
6.6900000e-002 -5.1187991e-001 5.1187991e-001
6.7000000e-002 -5.1136855e-001 5.1136855e-001
6.7100000e-002 -5.1085769e-001 5.1085769e-001
6.7200000e-002 -5.1034734e-001 5.1034734e-001
6.7300000e-002 -5.0983750e-001 5.0983750e-001
6.7400000e-002 -5.0932818e-001 5.0932818e-001
6.7500000e-002 -5.0881936e-001 5.0881936e-001
6.7600000e-002 -5.0831104e-001 5.0831104e-001
6.7700000e-002 -5.0780324e-001 5.0780324e-001
6.7800000e-002 -5.0729595e-001 5.0729595e-001
6.7900000e-002 -5.0678916e-001 5.0678916e-001
6.8000000e-002 -5.0628287e-001 5.0628287e-001
6.8100000e-002 -5.0577710e-001 5.0577710e-001
6.8200000e-002 -5.0527182e-001 5.0527182e-001
6.8300000e-002 -5.0476706e-001 5.0476706e-001
6.8400000e-002 -5.0426279e-001 5.0426279e-001
6.8500000e-002 -5.0375904e-001 5.0375904e-001
6.8600000e-002 -5.0325578e-001 5.0325578e-001
6.8700000e-002 -5.0275303e-001 5.0275303e-001
6.8800000e-002 -5.0225078e-001 5.0225078e-001
6.8900000e-002 -5.0174903e-001 5.0174903e-001
6.9000000e-002 -5.0124778e-001 5.0124778e-001
6.9100000e-002 -5.0074703e-001 5.0074703e-001
6.9200000e-002 -5.0024679e-001 5.0024679e-001
6.9300000e-002 -4.9974704e-001 4.9974704e-001
6.9400000e-002 -4.9924779e-001 4.9924779e-001
6.9500000e-002 -4.9874904e-001 4.9874904e-001
6.9600000e-002 -4.9825079e-001 4.9825079e-001
6.9700000e-002 -4.9775304e-001 4.9775304e-001
6.9800000e-002 -4.9725578e-001 4.9725578e-001
6.9900000e-002 -4.9675902e-001 4.9675902e-001
7.0000000e-002 -4.9626276e-001 4.9626276e-001
7.0100000e-002 -4.9576699e-001 4.9576699e-001
7.0200000e-002 -4.9527172e-001 4.9527172e-001
7.0300000e-002 -4.9477694e-001 4.9477694e-001
7.0400000e-002 -4.9428266e-001 4.9428266e-001
7.0500000e-002 -4.9378887e-001 4.9378887e-001
7.0600000e-002 -4.9329558e-001 4.9329558e-001
7.0700000e-002 -4.9280277e-001 4.9280277e-001
7.0800000e-002 -4.9231046e-001 4.9231046e-001
7.0900000e-002 -4.9181865e-001 4.9181865e-001
7.1000000e-002 -4.9132732e-001 4.9132732e-001
7.1100000e-002 -4.9083648e-001 4.9083648e-001
7.1200000e-002 -4.9034614e-001 4.9034614e-001
7.1300000e-002 -4.8985628e-001 4.8985628e-001
7.1400000e-002 -4.8936691e-001 4.8936691e-001
7.1500000e-002 -4.8887803e-001 4.8887803e-001
7.1600000e-002 -4.8838965e-001 4.8838965e-001
7.1700000e-002 -4.8790174e-001 4.8790174e-001
7.1800000e-002 -4.8741433e-001 4.8741433e-001
7.1900000e-002 -4.8692740e-001 4.8692740e-001
7.2000000e-002 -4.8644096e-001 4.8644096e-001
7.2100000e-002 -4.8595501e-001 4.8595501e-001
7.2200000e-002 -4.8546954e-001 4.8546954e-001
7.2300000e-002 -4.8498455e-001 4.8498455e-001
7.2400000e-002 -4.8450005e-001 4.8450005e-001
7.2500000e-002 -4.8401604e-001 4.8401604e-001
7.2600000e-002 -4.8353250e-001 4.8353250e-001
7.2700000e-002 -4.8304945e-001 4.8304945e-001
7.2800000e-002 -4.8256689e-001 4.8256689e-001
7.2900000e-002 -4.8208480e-001 4.8208480e-001
7.3000000e-002 -4.8160320e-001 4.8160320e-001
7.3100000e-002 -4.8112208e-001 4.8112208e-001
7.3200000e-002 -4.8064144e-001 4.8064144e-001
7.3300000e-002 -4.8016127e-001 4.8016127e-001
7.3400000e-002 -4.7968159e-001 4.7968159e-001
7.3500000e-002 -4.7920239e-001 4.7920239e-001
7.3600000e-002 -4.7872367e-001 4.7872367e-001
7.3700000e-002 -4.7824542e-001 4.7824542e-001
7.3800000e-002 -4.7776765e-001 4.7776765e-001
7.3900000e-002 -4.7729036e-001 4.7729036e-001
7.4000000e-002 -4.7681355e-001 4.7681355e-001
7.4100000e-002 -4.7633721e-001 4.7633721e-001
7.4200000e-002 -4.7586135e-001 4.7586135e-001
7.4300000e-002 -4.7538596e-001 4.7538596e-001
7.4400000e-002 -4.7491105e-001 4.7491105e-001
7.4500000e-002 -4.7443662e-001 4.7443662e-001
7.4600000e-002 -4.7396265e-001 4.7396265e-001
7.4700000e-002 -4.7348917e-001 4.7348917e-001
7.4800000e-002 -4.7301615e-001 4.7301615e-001
7.4900000e-002 -4.7254361e-001 4.7254361e-001
7.5000000e-002 -4.7207153e-001 4.7207153e-001
7.5100000e-002 -4.7159993e-001 4.7159993e-001
7.5200000e-002 -4.7112881e-001 4.7112881e-001
7.5300000e-002 -4.7065815e-001 4.7065815e-001
7.5400000e-002 -4.7018796e-001 4.7018796e-001
7.5500000e-002 -4.6971824e-001 4.6971824e-001
7.5600000e-002 -4.6924899e-001 4.6924899e-001
7.5700000e-002 -4.6878021e-001 4.6878021e-001
7.5800000e-002 -4.6831190e-001 4.6831190e-001
7.5900000e-002 -4.6784406e-001 4.6784406e-001
7.6000000e-002 -4.6737668e-001 4.6737668e-001
7.6100000e-002 -4.6690977e-001 4.6690977e-001
7.6200000e-002 -4.6644333e-001 4.6644333e-001
7.6300000e-002 -4.6597735e-001 4.6597735e-001
7.6400000e-002 -4.6551184e-001 4.6551184e-001
7.6500000e-002 -4.6504679e-001 4.6504679e-001
7.6600000e-002 -4.6458221e-001 4.6458221e-001
7.6700000e-002 -4.6411809e-001 4.6411809e-001
7.6800000e-002 -4.6365444e-001 4.6365444e-001
7.6900000e-002 -4.6319124e-001 4.6319124e-001
7.7000000e-002 -4.6272852e-001 4.6272852e-001
7.7100000e-002 -4.6226625e-001 4.6226625e-001
7.7200000e-002 -4.6180444e-001 4.6180444e-001
7.7300000e-002 -4.6134310e-001 4.6134310e-001
7.7400000e-002 -4.6088222e-001 4.6088222e-001
7.7500000e-002 -4.6042180e-001 4.6042180e-001
7.7600000e-002 -4.5996184e-001 4.5996184e-001
7.7700000e-002 -4.5950233e-001 4.5950233e-001
7.7800000e-002 -4.5904329e-001 4.5904329e-001
7.7900000e-002 -4.5858471e-001 4.5858471e-001
7.8000000e-002 -4.5812658e-001 4.5812658e-001
7.8100000e-002 -4.5766891e-001 4.5766891e-001
7.8200000e-002 -4.5721170e-001 4.5721170e-001
7.8300000e-002 -4.5675494e-001 4.5675494e-001
7.8400000e-002 -4.5629864e-001 4.5629864e-001
7.8500000e-002 -4.5584280e-001 4.5584280e-001
7.8600000e-002 -4.5538741e-001 4.5538741e-001
7.8700000e-002 -4.5493248e-001 4.5493248e-001
7.8800000e-002 -4.5447800e-001 4.5447800e-001
7.8900000e-002 -4.5402398e-001 4.5402398e-001
7.9000000e-002 -4.5357041e-001 4.5357041e-001
7.9100000e-002 -4.5311729e-001 4.5311729e-001
7.9200000e-002 -4.5266463e-001 4.5266463e-001
7.9300000e-002 -4.5221242e-001 4.5221242e-001
7.9400000e-002 -4.5176065e-001 4.5176065e-001
7.9500000e-002 -4.5130935e-001 4.5130935e-001
7.9600000e-002 -4.5085849e-001 4.5085849e-001
7.9700000e-002 -4.5040808e-001 4.5040808e-001
7.9800000e-002 -4.4995812e-001 4.4995812e-001
7.9900000e-002 -4.4950861e-001 4.4950861e-001
8.0000000e-002 -4.4905955e-001 4.4905955e-001
8.0100000e-002 -4.4861094e-001 4.4861094e-001
8.0200000e-002 -4.4816278e-001 4.4816278e-001
8.0300000e-002 -4.4771506e-001 4.4771506e-001
8.0400000e-002 -4.4726780e-001 4.4726780e-001
8.0500000e-002 -4.4682097e-001 4.4682097e-001
8.0600000e-002 -4.4637460e-001 4.4637460e-001
8.0700000e-002 -4.4592867e-001 4.4592867e-001
8.0800000e-002 -4.4548319e-001 4.4548319e-001
8.0900000e-002 -4.4503815e-001 4.4503815e-001
8.1000000e-002 -4.4459356e-001 4.4459356e-001
8.1100000e-002 -4.4414941e-001 4.4414941e-001
8.1200000e-002 -4.4370570e-001 4.4370570e-001
8.1300000e-002 -4.4326244e-001 4.4326244e-001
8.1400000e-002 -4.4281962e-001 4.4281962e-001
8.1500000e-002 -4.4237724e-001 4.4237724e-001
8.1600000e-002 -4.4193531e-001 4.4193531e-001
8.1700000e-002 -4.4149381e-001 4.4149381e-001
8.1800000e-002 -4.4105276e-001 4.4105276e-001
8.1900000e-002 -4.4061215e-001 4.4061215e-001
8.2000000e-002 -4.4017198e-001 4.4017198e-001
8.2100000e-002 -4.3973224e-001 4.3973224e-001
8.2200000e-002 -4.3929295e-001 4.3929295e-001
8.2300000e-002 -4.3885410e-001 4.3885410e-001
8.2400000e-002 -4.3841568e-001 4.3841568e-001
8.2500000e-002 -4.3797770e-001 4.3797770e-001
8.2600000e-002 -4.3754016e-001 4.3754016e-001
8.2700000e-002 -4.3710306e-001 4.3710306e-001
8.2800000e-002 -4.3666639e-001 4.3666639e-001
8.2900000e-002 -4.3623016e-001 4.3623016e-001
8.3000000e-002 -4.3579437e-001 4.3579437e-001
8.3100000e-002 -4.3535901e-001 4.3535901e-001
8.3200000e-002 -4.3492409e-001 4.3492409e-001
8.3300000e-002 -4.3448960e-001 4.3448960e-001
8.3400000e-002 -4.3405554e-001 4.3405554e-001
8.3500000e-002 -4.3362192e-001 4.3362192e-001
8.3600000e-002 -4.3318873e-001 4.3318873e-001
8.3700000e-002 -4.3275597e-001 4.3275597e-001
8.3800000e-002 -4.3232365e-001 4.3232365e-001
8.3900000e-002 -4.3189176e-001 4.3189176e-001
8.4000000e-002 -4.3146030e-001 4.3146030e-001
8.4100000e-002 -4.3102927e-001 4.3102927e-001
8.4200000e-002 -4.3059867e-001 4.3059867e-001
8.4300000e-002 -4.3016850e-001 4.3016850e-001
8.4400000e-002 -4.2973876e-001 4.2973876e-001
8.4500000e-002 -4.2930945e-001 4.2930945e-001
8.4600000e-002 -4.2888057e-001 4.2888057e-001
8.4700000e-002 -4.2845212e-001 4.2845212e-001
8.4800000e-002 -4.2802410e-001 4.2802410e-001
8.4900000e-002 -4.2759650e-001 4.2759650e-001
8.5000000e-002 -4.2716933e-001 4.2716933e-001
8.5100000e-002 -4.2674259e-001 4.2674259e-001
8.5200000e-002 -4.2631627e-001 4.2631627e-001
8.5300000e-002 -4.2589038e-001 4.2589038e-001
8.5400000e-002 -4.2546492e-001 4.2546492e-001
8.5500000e-002 -4.2503988e-001 4.2503988e-001
8.5600000e-002 -4.2461526e-001 4.2461526e-001
8.5700000e-002 -4.2419107e-001 4.2419107e-001
8.5800000e-002 -4.2376730e-001 4.2376730e-001
8.5900000e-002 -4.2334396e-001 4.2334396e-001
8.6000000e-002 -4.2292104e-001 4.2292104e-001
8.6100000e-002 -4.2249854e-001 4.2249854e-001
8.6200000e-002 -4.2207646e-001 4.2207646e-001
8.6300000e-002 -4.2165481e-001 4.2165481e-001
8.6400000e-002 -4.2123358e-001 4.2123358e-001
8.6500000e-002 -4.2081276e-001 4.2081276e-001
8.6600000e-002 -4.2039237e-001 4.2039237e-001
8.6700000e-002 -4.1997240e-001 4.1997240e-001
8.6800000e-002 -4.1955285e-001 4.1955285e-001
8.6900000e-002 -4.1913371e-001 4.1913371e-001
8.7000000e-002 -4.1871500e-001 4.1871500e-001
8.7100000e-002 -4.1829670e-001 4.1829670e-001
8.7200000e-002 -4.1787882e-001 4.1787882e-001
8.7300000e-002 -4.1746136e-001 4.1746136e-001
8.7400000e-002 -4.1704432e-001 4.1704432e-001
8.7500000e-002 -4.1662769e-001 4.1662769e-001
8.7600000e-002 -4.1621148e-001 4.1621148e-001
8.7700000e-002 -4.1579568e-001 4.1579568e-001
8.7800000e-002 -4.1538030e-001 4.1538030e-001
8.7900000e-002 -4.1496533e-001 4.1496533e-001
8.8000000e-002 -4.1455078e-001 4.1455078e-001
8.8100000e-002 -4.1413665e-001 4.1413665e-001
8.8200000e-002 -4.1372292e-001 4.1372292e-001
8.8300000e-002 -4.1330961e-001 4.1330961e-001
8.8400000e-002 -4.1289672e-001 4.1289672e-001
8.8500000e-002 -4.1248423e-001 4.1248423e-001
8.8600000e-002 -4.1207216e-001 4.1207216e-001
8.8700000e-002 -4.1166050e-001 4.1166050e-001
8.8800000e-002 -4.1124925e-001 4.1124925e-001
8.8900000e-002 -4.1083841e-001 4.1083841e-001
8.9000000e-002 -4.1042799e-001 4.1042799e-001
8.9100000e-002 -4.1001797e-001 4.1001797e-001
8.9200000e-002 -4.0960836e-001 4.0960836e-001
8.9300000e-002 -4.0919916e-001 4.0919916e-001
8.9400000e-002 -4.0879037e-001 4.0879037e-001
8.9500000e-002 -4.0838199e-001 4.0838199e-001
8.9600000e-002 -4.0797401e-001 4.0797401e-001
8.9700000e-002 -4.0756645e-001 4.0756645e-001
8.9800000e-002 -4.0715929e-001 4.0715929e-001
8.9900000e-002 -4.0675254e-001 4.0675254e-001
9.0000000e-002 -4.0634619e-001 4.0634619e-001
9.0100000e-002 -4.0594025e-001 4.0594025e-001
9.0200000e-002 -4.0553471e-001 4.0553471e-001
9.0300000e-002 -4.0512958e-001 4.0512958e-001
9.0400000e-002 -4.0472486e-001 4.0472486e-001
9.0500000e-002 -4.0432054e-001 4.0432054e-001
9.0600000e-002 -4.0391662e-001 4.0391662e-001
9.0700000e-002 -4.0351311e-001 4.0351311e-001
9.0800000e-002 -4.0311000e-001 4.0311000e-001
9.0900000e-002 -4.0270729e-001 4.0270729e-001
9.1000000e-002 -4.0230499e-001 4.0230499e-001
9.1100000e-002 -4.0190308e-001 4.0190308e-001
9.1200000e-002 -4.0150158e-001 4.0150158e-001
9.1300000e-002 -4.0110048e-001 4.0110048e-001
9.1400000e-002 -4.0069978e-001 4.0069978e-001
9.1500000e-002 -4.0029948e-001 4.0029948e-001
9.1600000e-002 -3.9989958e-001 3.9989958e-001
9.1700000e-002 -3.9950008e-001 3.9950008e-001
9.1800000e-002 -3.9910098e-001 3.9910098e-001
9.1900000e-002 -3.9870228e-001 3.9870228e-001
9.2000000e-002 -3.9830398e-001 3.9830398e-001
9.2100000e-002 -3.9790607e-001 3.9790607e-001
9.2200000e-002 -3.9750856e-001 3.9750856e-001
9.2300000e-002 -3.9711145e-001 3.9711145e-001
9.2400000e-002 -3.9671474e-001 3.9671474e-001
9.2500000e-002 -3.9631842e-001 3.9631842e-001
9.2600000e-002 -3.9592249e-001 3.9592249e-001
9.2700000e-002 -3.9552697e-001 3.9552697e-001
9.2800000e-002 -3.9513184e-001 3.9513184e-001
9.2900000e-002 -3.9473710e-001 3.9473710e-001
9.3000000e-002 -3.9434276e-001 3.9434276e-001
9.3100000e-002 -3.9394881e-001 3.9394881e-001
9.3200000e-002 -3.9355525e-001 3.9355525e-001
9.3300000e-002 -3.9316209e-001 3.9316209e-001
9.3400000e-002 -3.9276932e-001 3.9276932e-001
9.3500000e-002 -3.9237694e-001 3.9237694e-001
9.3600000e-002 -3.9198496e-001 3.9198496e-001
9.3700000e-002 -3.9159336e-001 3.9159336e-001
9.3800000e-002 -3.9120216e-001 3.9120216e-001
9.3900000e-002 -3.9081135e-001 3.9081135e-001
9.4000000e-002 -3.9042093e-001 3.9042093e-001
9.4100000e-002 -3.9003090e-001 3.9003090e-001
9.4200000e-002 -3.8964126e-001 3.8964126e-001
9.4300000e-002 -3.8925201e-001 3.8925201e-001
9.4400000e-002 -3.8886314e-001 3.8886314e-001
9.4500000e-002 -3.8847467e-001 3.8847467e-001
9.4600000e-002 -3.8808658e-001 3.8808658e-001
9.4700000e-002 -3.8769888e-001 3.8769888e-001
9.4800000e-002 -3.8731157e-001 3.8731157e-001
9.4900000e-002 -3.8692465e-001 3.8692465e-001
9.5000000e-002 -3.8653811e-001 3.8653811e-001
9.5100000e-002 -3.8615196e-001 3.8615196e-001
9.5200000e-002 -3.8576619e-001 3.8576619e-001
9.5300000e-002 -3.8538081e-001 3.8538081e-001
9.5400000e-002 -3.8499581e-001 3.8499581e-001
9.5500000e-002 -3.8461120e-001 3.8461120e-001
9.5600000e-002 -3.8422698e-001 3.8422698e-001
9.5700000e-002 -3.8384313e-001 3.8384313e-001
9.5800000e-002 -3.8345967e-001 3.8345967e-001
9.5900000e-002 -3.8307660e-001 3.8307660e-001
9.6000000e-002 -3.8269390e-001 3.8269390e-001
9.6100000e-002 -3.8231159e-001 3.8231159e-001
9.6200000e-002 -3.8192966e-001 3.8192966e-001
9.6300000e-002 -3.8154811e-001 3.8154811e-001
9.6400000e-002 -3.8116695e-001 3.8116695e-001
9.6500000e-002 -3.8078616e-001 3.8078616e-001
9.6600000e-002 -3.8040575e-001 3.8040575e-001
9.6700000e-002 -3.8002573e-001 3.8002573e-001
9.6800000e-002 -3.7964608e-001 3.7964608e-001
9.6900000e-002 -3.7926682e-001 3.7926682e-001
9.7000000e-002 -3.7888793e-001 3.7888793e-001
9.7100000e-002 -3.7850942e-001 3.7850942e-001
9.7200000e-002 -3.7813129e-001 3.7813129e-001
9.7300000e-002 -3.7775353e-001 3.7775353e-001
9.7400000e-002 -3.7737616e-001 3.7737616e-001
9.7500000e-002 -3.7699916e-001 3.7699916e-001
9.7600000e-002 -3.7662254e-001 3.7662254e-001
9.7700000e-002 -3.7624629e-001 3.7624629e-001
9.7800000e-002 -3.7587042e-001 3.7587042e-001
