t 1 2 3 4 5 6 jL0100 jL0200 jL0300
2.2485000e-003 -2.9448561e-001 -1.7361165e-001 4.5241806e-002 4.5241806e-002 -1.2836985e-001 -4.2285545e-001 2.0558050e-002 -1.2197384e-002 -1.5471549e-003
2.2488000e-003 -3.0062597e-001 -1.6989128e-001 4.5668960e-002 4.5668960e-002 -1.2422231e-001 -4.2484828e-001 2.0467863e-002 -1.2401254e-002 -1.4238487e-003
2.2491000e-003 -3.0673872e-001 -1.6611110e-001 4.6058807e-002 4.6058807e-002 -1.2005229e-001 -4.2679101e-001 2.0375841e-002 -1.2600587e-002 -1.2994900e-003
2.2494000e-003 -3.1282332e-001 -1.6227250e-001 4.6411061e-002 4.6411061e-002 -1.1586144e-001 -4.2868476e-001 2.0281994e-002 -1.2795314e-002 -1.1741801e-003
2.2497000e-003 -3.1887922e-001 -1.5837690e-001 4.6725468e-002 4.6725468e-002 -1.1165143e-001 -4.3053064e-001 2.0186330e-002 -1.2985366e-002 -1.0480213e-003
2.2500000e-003 -3.2490587e-001 -1.5442569e-001 4.7001803e-002 4.7001803e-002 -1.0742389e-001 -4.3232976e-001 2.0088859e-002 -1.3170677e-002 -9.2111647e-004
2.2503000e-003 -3.3090275e-001 -1.5042034e-001 4.7239873e-002 4.7239873e-002 -1.0318046e-001 -4.3408322e-001 1.9989588e-002 -1.3351181e-002 -7.9356881e-004
2.2506000e-003 -3.3686931e-001 -1.4636229e-001 4.7439518e-002 4.7439518e-002 -9.8922775e-002 -4.3579208e-001 1.9888527e-002 -1.3526816e-002 -6.6548211e-004
2.2509000e-003 -3.4280501e-001 -1.4225304e-001 4.7600606e-002 4.7600606e-002 -9.4652431e-002 -4.3745745e-001 1.9785685e-002 -1.3697520e-002 -5.3696047e-004
2.2512000e-003 -3.4870934e-001 -1.3809407e-001 4.7723039e-002 4.7723039e-002 -9.0371028e-002 -4.3908036e-001 1.9681073e-002 -1.3863233e-002 -4.0810827e-004
2.2515000e-003 -3.5458175e-001 -1.3388690e-001 4.7806748e-002 4.7806748e-002 -8.6080150e-002 -4.4066190e-001 1.9574698e-002 -1.4023897e-002 -2.7903005e-004
2.2518000e-003 -3.6042172e-001 -1.2963306e-001 4.7851697e-002 4.7851697e-002 -8.1781364e-002 -4.4220308e-001 1.9466572e-002 -1.4179457e-002 -1.4983047e-004
2.2521000e-003 -3.6622873e-001 -1.2533410e-001 4.7857881e-002 4.7857881e-002 -7.7476222e-002 -4.4370495e-001 1.9356703e-002 -1.4329858e-002 -2.0614192e-005
2.2524000e-003 -3.7200226e-001 -1.2099159e-001 4.7825327e-002 4.7825327e-002 -7.3166262e-002 -4.4516852e-001 1.9245102e-002 -1.4475047e-002 1.0851419e-004
2.2527000e-003 -3.7774179e-001 -1.1660710e-001 4.7754092e-002 4.7754092e-002 -6.8853005e-002 -4.4659480e-001 1.9131780e-002 -1.4614976e-002 2.3745024e-004
2.2530000e-003 -3.8344682e-001 -1.1218222e-001 4.7644265e-002 4.7644265e-002 -6.4537953e-002 -4.4798477e-001 1.9016746e-002 -1.4749595e-002 3.6608975e-004
2.2533000e-003 -3.8911682e-001 -1.0771856e-001 4.7495966e-002 4.7495966e-002 -6.0222595e-002 -4.4933941e-001 1.8900011e-002 -1.4878857e-002 4.9432886e-004
2.2536000e-003 -3.9475130e-001 -1.0321775e-001 4.7309347e-002 4.7309347e-002 -5.5908399e-002 -4.5065969e-001 1.8781585e-002 -1.5002718e-002 6.2206410e-004
2.2539000e-003 -4.0034974e-001 -9.8681405e-002 4.7084589e-002 4.7084589e-002 -5.1596816e-002 -4.5194656e-001 1.8661480e-002 -1.5121136e-002 7.4919249e-004
2.2542000e-003 -4.0591165e-001 -9.4111184e-002 4.6821906e-002 4.6821906e-002 -4.7289278e-002 -4.5320093e-001 1.8539707e-002 -1.5234069e-002 8.7561163e-004
2.2545000e-003 -4.1143653e-001 -8.9508740e-002 4.6521540e-002 4.6521540e-002 -4.2987200e-002 -4.5442373e-001 1.8416276e-002 -1.5341480e-002 1.0012198e-003
2.2548000e-003 -4.1692389e-001 -8.4875741e-002 4.6183765e-002 4.6183765e-002 -3.8691976e-002 -4.5561587e-001 1.8291199e-002 -1.5443331e-002 1.1259160e-003
2.2551000e-003 -4.2237324e-001 -8.0213865e-002 4.5808885e-002 4.5808885e-002 -3.4404980e-002 -4.5677822e-001 1.8164487e-002 -1.5539587e-002 1.2495999e-003
2.2554000e-003 -4.2778409e-001 -7.5524799e-002 4.5397233e-002 4.5397233e-002 -3.0127566e-002 -4.5791165e-001 1.8036152e-002 -1.5630217e-002 1.3721725e-003
2.2557000e-003 -4.3315595e-001 -7.0810243e-002 4.4949173e-002 4.4949173e-002 -2.5861070e-002 -4.5901702e-001 1.7906205e-002 -1.5715189e-002 1.4935352e-003
2.2560000e-003 -4.3848834e-001 -6.6071900e-002 4.4465095e-002 4.4465095e-002 -2.1606805e-002 -4.6009515e-001 1.7774658e-002 -1.5794476e-002 1.6135910e-003
2.2563000e-003 -4.4378080e-001 -6.1311485e-002 4.3945422e-002 4.3945422e-002 -1.7366063e-002 -4.6114686e-001 1.7641524e-002 -1.5868049e-002 1.7322436e-003
2.2566000e-003 -4.4903285e-001 -5.6530719e-002 4.3390603e-002 4.3390603e-002 -1.3140116e-002 -4.6217296e-001 1.7506814e-002 -1.5935886e-002 1.8493983e-003
2.2569000e-003 -4.5424401e-001 -5.1731330e-002 4.2801114e-002 4.2801114e-002 -8.9302156e-003 -4.6317422e-001 1.7370541e-002 -1.5997964e-002 1.9649613e-003
2.2572000e-003 -4.5941382e-001 -4.6915051e-002 4.2177462e-002 4.2177462e-002 -4.7375891e-003 -4.6415141e-001 1.7232717e-002 -1.6054262e-002 2.0788404e-003
2.2575000e-003 -4.6454183e-001 -4.2083623e-002 4.1520179e-002 4.1520179e-002 -5.6344389e-004 -4.6510527e-001 1.7093354e-002 -1.6104762e-002 2.1909449e-003
2.2578000e-003 -4.6962757e-001 -3.7238788e-002 4.0829823e-002 4.0829823e-002 3.5910351e-003 -4.6603653e-001 1.6952466e-002 -1.6149449e-002 2.3011854e-003
2.2581000e-003 -4.7467059e-001 -3.2382296e-002 4.0106981e-002 4.0106981e-002 7.7246852e-003 -4.6694590e-001 1.6810065e-002 -1.6188308e-002 2.4094743e-003
2.2584000e-003 -4.7967044e-001 -2.7515898e-002 3.9352263e-002 3.9352263e-002 1.1836366e-002 -4.6783407e-001 1.6666164e-002 -1.6221327e-002 2.5157254e-003
2.2587000e-003 -4.8462667e-001 -2.2641349e-002 3.8566307e-002 3.8566307e-002 1.5924958e-002 -4.6870171e-001 1.6520776e-002 -1.6248496e-002 2.6198544e-003
2.2590000e-003 -4.8953884e-001 -1.7760406e-002 3.7749773e-002 3.7749773e-002 1.9989367e-002 -4.6954948e-001 1.6373914e-002 -1.6269809e-002 2.7217788e-003
2.2593000e-003 -4.9440652e-001 -1.2874829e-002 3.6903348e-002 3.6903348e-002 2.4028519e-002 -4.7037800e-001 1.6225592e-002 -1.6285259e-002 2.8214178e-003
2.2596000e-003 -4.9922927e-001 -7.9863759e-003 3.6027740e-002 3.6027740e-002 2.8041364e-002 -4.7118790e-001 1.6075823e-002 -1.6294842e-002 2.9186927e-003
2.2599000e-003 -5.0400666e-001 -3.0968083e-003 3.5123682e-002 3.5123682e-002 3.2026874e-002 -4.7197978e-001 1.5924621e-002 -1.6298558e-002 3.0135267e-003
2.2602000e-003 -5.0873826e-001 1.7921140e-003 3.4191929e-002 3.4191929e-002 3.5984043e-002 -4.7275421e-001 1.5772000e-002 -1.6296408e-002 3.1058449e-003
2.2605000e-003 -5.1342365e-001 6.6786321e-003 3.3233256e-002 3.3233256e-002 3.9911888e-002 -4.7351176e-001 1.5617973e-002 -1.6288394e-002 3.1955747e-003
2.2608000e-003 -5.1806241e-001 1.1560988e-002 3.2248463e-002 3.2248463e-002 4.3809451e-002 -4.7425296e-001 1.5462554e-002 -1.6274520e-002 3.2826455e-003
2.2611000e-003 -5.2265414e-001 1.6437427e-002 3.1238366e-002 3.1238366e-002 4.7675793e-002 -4.7497835e-001 1.5305758e-002 -1.6254795e-002 3.3669891e-003
2.2614000e-003 -5.2719842e-001 2.1306195e-002 3.0203804e-002 3.0203804e-002 5.1509999e-002 -4.7568842e-001 1.5147598e-002 -1.6229228e-002 3.4485394e-003
2.2617000e-003 -5.3169485e-001 2.6165544e-002 2.9145634e-002 2.9145634e-002 5.5311178e-002 -4.7638367e-001 1.4988090e-002 -1.6197829e-002 3.5272326e-003
2.2620000e-003 -5.3614302e-001 3.1013728e-002 2.8064732e-002 2.8064732e-002 5.9078460e-002 -4.7706456e-001 1.4827247e-002 -1.6160613e-002 3.6030074e-003
2.2623000e-003 -5.4054255e-001 3.5849006e-002 2.6961991e-002 2.6961991e-002 6.2810997e-002 -4.7773155e-001 1.4665084e-002 -1.6117594e-002 3.6758048e-003
2.2626000e-003 -5.4489303e-001 4.0669643e-002 2.5838320e-002 2.5838320e-002 6.6507963e-002 -4.7838507e-001 1.4501616e-002 -1.6068791e-002 3.7455682e-003
2.2629000e-003 -5.4919409e-001 4.5473910e-002 2.4694647e-002 2.4694647e-002 7.0168557e-002 -4.7902553e-001 1.4336858e-002 -1.6014222e-002 3.8122438e-003
2.2632000e-003 -5.5344534e-001 5.0260083e-002 2.3531913e-002 2.3531913e-002 7.3791996e-002 -4.7965334e-001 1.4170824e-002 -1.5953910e-002 3.8757799e-003
2.2635000e-003 -5.5764639e-001 5.5026446e-002 2.2351075e-002 2.2351075e-002 7.7377521e-002 -4.8026887e-001 1.4003530e-002 -1.5887878e-002 3.9361278e-003
2.2638000e-003 -5.6179689e-001 5.9771292e-002 2.1153102e-002 2.1153102e-002 8.0924394e-002 -4.8087250e-001 1.3834991e-002 -1.5816152e-002 3.9932412e-003
2.2641000e-003 -5.6589646e-001 6.4492920e-002 1.9938979e-002 1.9938979e-002 8.4431900e-002 -4.8146456e-001 1.3665222e-002 -1.5738761e-002 4.0470764e-003
2.2644000e-003 -5.6994473e-001 6.9189640e-002 1.8709702e-002 1.8709702e-002 8.7899342e-002 -4.8204539e-001 1.3494239e-002 -1.5655733e-002 4.0975926e-003
2.2647000e-003 -5.7394135e-001 7.3859771e-002 1.7466276e-002 1.7466276e-002 9.1326047e-002 -4.8261530e-001 1.3322057e-002 -1.5567102e-002 4.1447516e-003
2.2650000e-003 -5.7788596e-001 7.8501641e-002 1.6209721e-002 1.6209721e-002 9.4711361e-002 -4.8317459e-001 1.3148691e-002 -1.5472900e-002 4.1885178e-003
2.2653000e-003 -5.8177820e-001 8.3113590e-002 1.4941063e-002 1.4941063e-002 9.8054653e-002 -4.8372355e-001 1.2974157e-002 -1.5373163e-002 4.2288587e-003
2.2656000e-003 -5.8561774e-001 8.7693969e-002 1.3661340e-002 1.3661340e-002 1.0135531e-001 -4.8426244e-001 1.2798472e-002 -1.5267931e-002 4.2657443e-003
2.2659000e-003 -5.8940424e-001 9.2241141e-002 1.2371596e-002 1.2371596e-002 1.0461274e-001 -4.8479150e-001 1.2621651e-002 -1.5157241e-002 4.2991476e-003
2.2662000e-003 -5.9313735e-001 9.6753482e-002 1.1072882e-002 1.1072882e-002 1.0782636e-001 -4.8531099e-001 1.2443710e-002 -1.5041137e-002 4.3290444e-003
2.2665000e-003 -5.9681675e-001 1.0122938e-001 9.7662582e-003 9.7662582e-003 1.1099564e-001 -4.8582111e-001 1.2264665e-002 -1.4919662e-002 4.3554133e-003
2.2668000e-003 -6.0044211e-001 1.0566724e-001 8.4527875e-003 8.4527875e-003 1.1412003e-001 -4.8632208e-001 1.2084532e-002 -1.4792861e-002 4.3782358e-003
2.2671000e-003 -6.0401311e-001 1.1006547e-001 7.1335386e-003 7.1335386e-003 1.1719901e-001 -4.8681410e-001 1.1903328e-002 -1.4660783e-002 4.3974964e-003
2.2674000e-003 -6.0752943e-001 1.1442252e-001 5.8095839e-003 5.8095839e-003 1.2023210e-001 -4.8729733e-001 1.1721069e-002 -1.4523476e-002 4.4131823e-003
2.2677000e-003 -6.1099076e-001 1.1873681e-001 4.4819988e-003 4.4819988e-003 1.2321881e-001 -4.8777195e-001 1.1537772e-002 -1.4380991e-002 4.4252837e-003
2.2680000e-003 -6.1439680e-001 1.2300683e-001 3.1518607e-003 3.1518607e-003 1.2615869e-001 -4.8823811e-001 1.1353453e-002 -1.4233383e-002 4.4337937e-003
2.2683000e-003 -6.1774724e-001 1.2723104e-001 1.8202482e-003 1.8202482e-003 1.2905129e-001 -4.8869595e-001 1.1168129e-002 -1.4080706e-002 4.4387084e-003
2.2686000e-003 -6.2104178e-001 1.3140795e-001 4.8824018e-004 4.8824018e-004 1.3189619e-001 -4.8914560e-001 1.0981816e-002 -1.3923016e-002 4.4400266e-003
2.2689000e-003 -6.2428014e-001 1.3553606e-001 -8.4308490e-004 -8.4308490e-004 1.3469297e-001 -4.8958717e-001 1.0794532e-002 -1.3760373e-002 4.4377503e-003
2.2692000e-003 -6.2746203e-001 1.3961391e-001 -2.1726501e-003 -2.1726501e-003 1.3744126e-001 -4.9002077e-001 1.0606293e-002 -1.3592836e-002 4.4318841e-003
2.2695000e-003 -6.3058716e-001 1.4364005e-001 -3.4993809e-003 -3.4993809e-003 1.4014067e-001 -4.9044650e-001 1.0417117e-002 -1.3420468e-002 4.4224358e-003
2.2698000e-003 -6.3365527e-001 1.4761305e-001 -4.8222056e-003 -4.8222056e-003 1.4279084e-001 -4.9086443e-001 1.0227021e-002 -1.3243333e-002 4.4094158e-003
2.2701000e-003 -6.3666608e-001 1.5153150e-001 -6.1400569e-003 -6.1400569e-003 1.4539144e-001 -4.9127464e-001 1.0036021e-002 -1.3061495e-002 4.3928377e-003
2.2704000e-003 -6.3961932e-001 1.5539400e-001 -7.4518722e-003 -7.4518722e-003 1.4794213e-001 -4.9167719e-001 9.8441351e-003 -1.2875022e-002 4.3727176e-003
2.2707000e-003 -6.4251473e-001 1.5919920e-001 -8.7565947e-003 -8.7565947e-003 1.5044260e-001 -4.9207213e-001 9.6513807e-003 -1.2683983e-002 4.3490748e-003
2.2710000e-003 -6.4535206e-001 1.6294573e-001 -1.0053174e-002 -1.0053174e-002 1.5289256e-001 -4.9245950e-001 9.4577751e-003 -1.2488448e-002 4.3219313e-003
2.2713000e-003 -6.4813106e-001 1.6663228e-001 -1.1340568e-002 -1.1340568e-002 1.5529171e-001 -4.9283935e-001 9.2633358e-003 -1.2288489e-002 4.2913117e-003
2.2716000e-003 -6.5085149e-001 1.7025753e-001 -1.2617741e-002 -1.2617741e-002 1.5763979e-001 -4.9321170e-001 9.0680803e-003 -1.2084180e-002 4.2572438e-003
2.2719000e-003 -6.5351310e-001 1.7382021e-001 -1.3883668e-002 -1.3883668e-002 1.5993654e-001 -4.9357655e-001 8.8720264e-003 -1.1875596e-002 4.2197579e-003
2.2722000e-003 -6.5611565e-001 1.7731906e-001 -1.5137334e-002 -1.5137334e-002 1.6218172e-001 -4.9393393e-001 8.6751917e-003 -1.1662813e-002 4.1788871e-003
2.2725000e-003 -6.5865893e-001 1.8075283e-001 -1.6377734e-002 -1.6377734e-002 1.6437510e-001 -4.9428384e-001 8.4775940e-003 -1.1445910e-002 4.1346672e-003
2.2728000e-003 -6.6114271e-001 1.8412032e-001 -1.7603875e-002 -1.7603875e-002 1.6651644e-001 -4.9462626e-001 8.2792512e-003 -1.1224965e-002 4.0871368e-003
2.2731000e-003 -6.6356676e-001 1.8742034e-001 -1.8814776e-002 -1.8814776e-002 1.6860556e-001 -4.9496120e-001 8.0801812e-003 -1.1000061e-002 4.0363369e-003
2.2734000e-003 -6.6593088e-001 1.9065172e-001 -2.0009470e-002 -2.0009470e-002 1.7064225e-001 -4.9528863e-001 7.8804019e-003 -1.0771279e-002 3.9823113e-003
2.2737000e-003 -6.6823486e-001 1.9381333e-001 -2.1187002e-002 -2.1187002e-002 1.7262633e-001 -4.9560853e-001 7.6799315e-003 -1.0538703e-002 3.9251064e-003
2.2740000e-003 -6.7047850e-001 1.9690406e-001 -2.2346433e-002 -2.2346433e-002 1.7455762e-001 -4.9592087e-001 7.4787879e-003 -1.0302418e-002 3.8647710e-003
2.2743000e-003 -6.7266159e-001 1.9992281e-001 -2.3486840e-002 -2.3486840e-002 1.7643597e-001 -4.9622562e-001 7.2769894e-003 -1.0062511e-002 3.8013566e-003
2.2746000e-003 -6.7478396e-001 2.0286853e-001 -2.4607315e-002 -2.4607315e-002 1.7826122e-001 -4.9652274e-001 7.0745543e-003 -9.8190685e-003 3.7349168e-003
2.2749000e-003 -6.7684541e-001 2.0574019e-001 -2.5706968e-002 -2.5706968e-002 1.8003322e-001 -4.9681219e-001 6.8715006e-003 -9.5721803e-003 3.6655080e-003
2.2752000e-003 -6.7884577e-001 2.0853677e-001 -2.6784924e-002 -2.6784924e-002 1.8175184e-001 -4.9709392e-001 6.6678469e-003 -9.3219362e-003 3.5931887e-003
2.2755000e-003 -6.8078485e-001 2.1125729e-001 -2.7840330e-002 -2.7840330e-002 1.8341696e-001 -4.9736788e-001 6.4636114e-003 -9.0684274e-003 3.5180198e-003
2.2758000e-003 -6.8266249e-001 2.1390082e-001 -2.8872349e-002 -2.8872349e-002 1.8502847e-001 -4.9763402e-001 6.2588127e-003 -8.8117465e-003 3.4400645e-003
2.2761000e-003 -6.8447853e-001 2.1646641e-001 -2.9880166e-002 -2.9880166e-002 1.8658625e-001 -4.9789228e-001 6.0534691e-003 -8.5519868e-003 3.3593880e-003
2.2764000e-003 -6.8623281e-001 2.1895319e-001 -3.0862983e-002 -3.0862983e-002 1.8809020e-001 -4.9814261e-001 5.8475993e-003 -8.2892429e-003 3.2760580e-003
2.2767000e-003 -6.8792518e-001 2.2136027e-001 -3.1820026e-002 -3.1820026e-002 1.8954024e-001 -4.9838494e-001 5.6412217e-003 -8.0236106e-003 3.1901439e-003
2.2770000e-003 -6.8955549e-001 2.2368683e-001 -3.2750542e-002 -3.2750542e-002 1.9093629e-001 -4.9861920e-001 5.4343551e-003 -7.7551864e-003 3.1017174e-003
2.2773000e-003 -6.9112359e-001 2.2593205e-001 -3.3653797e-002 -3.3653797e-002 1.9227825e-001 -4.9884534e-001 5.2270180e-003 -7.4840680e-003 3.0108522e-003
2.2776000e-003 -6.9262936e-001 2.2809515e-001 -3.4529084e-002 -3.4529084e-002 1.9356607e-001 -4.9906329e-001 5.0192292e-003 -7.2103538e-003 2.9176237e-003
2.2779000e-003 -6.9407266e-001 2.3017540e-001 -3.5375717e-002 -3.5375717e-002 1.9479968e-001 -4.9927298e-001 4.8110074e-003 -6.9341433e-003 2.8221092e-003
2.2782000e-003 -6.9545337e-001 2.3217206e-001 -3.6193034e-002 -3.6193034e-002 1.9597902e-001 -4.9947435e-001 4.6023714e-003 -6.6555368e-003 2.7243880e-003
2.2785000e-003 -6.9677138e-001 2.3408445e-001 -3.6980396e-002 -3.6980396e-002 1.9710405e-001 -4.9966732e-001 4.3933400e-003 -6.3746355e-003 2.6245410e-003
2.2788000e-003 -6.9802656e-001 2.3591191e-001 -3.7737191e-002 -3.7737191e-002 1.9817472e-001 -4.9985184e-001 4.1839320e-003 -6.0915412e-003 2.5226505e-003
2.2791000e-003 -6.9921881e-001 2.3765382e-001 -3.8462831e-002 -3.8462831e-002 1.9919099e-001 -5.0002782e-001 3.9741664e-003 -5.8063566e-003 2.4188009e-003
2.2794000e-003 -7.0034802e-001 2.3930957e-001 -3.9156755e-002 -3.9156755e-002 2.0015282e-001 -5.0019521e-001 3.7640620e-003 -5.5191851e-003 2.3130777e-003
2.2797000e-003 -7.0141412e-001 2.4087861e-001 -3.9818425e-002 -3.9818425e-002 2.0106019e-001 -5.0035393e-001 3.5536377e-003 -5.2301308e-003 2.2055679e-003
2.2800000e-003 -7.0241699e-001 2.4236040e-001 -4.0447333e-002 -4.0447333e-002 2.0191307e-001 -5.0050392e-001 3.3429126e-003 -4.9392983e-003 2.0963601e-003
2.2803000e-003 -7.0335656e-001 2.4375444e-001 -4.1042996e-002 -4.1042996e-002 2.0271144e-001 -5.0064512e-001 3.1319057e-003 -4.6467930e-003 1.9855440e-003
2.2806000e-003 -7.0423275e-001 2.4506026e-001 -4.1604959e-002 -4.1604959e-002 2.0345530e-001 -5.0077746e-001 2.9206358e-003 -4.3527207e-003 1.8732106e-003
2.2809000e-003 -7.0504549e-001 2.4627741e-001 -4.2132795e-002 -4.2132795e-002 2.0414462e-001 -5.0090087e-001 2.7091222e-003 -4.0571878e-003 1.7594521e-003
2.2812000e-003 -7.0579470e-001 2.4740550e-001 -4.2626103e-002 -4.2626103e-002 2.0477940e-001 -5.0101530e-001 2.4973838e-003 -3.7603012e-003 1.6443616e-003
2.2815000e-003 -7.0648034e-001 2.4844415e-001 -4.3084513e-002 -4.3084513e-002 2.0535964e-001 -5.0112070e-001 2.2854397e-003 -3.4621682e-003 1.5280334e-003
2.2818000e-003 -7.0710233e-001 2.4939302e-001 -4.3507682e-002 -4.3507682e-002 2.0588534e-001 -5.0121699e-001 2.0733090e-003 -3.1628966e-003 1.4105627e-003
2.2821000e-003 -7.0766063e-001 2.5025180e-001 -4.3895296e-002 -4.3895296e-002 2.0635650e-001 -5.0130413e-001 1.8610108e-003 -2.8625944e-003 1.2920454e-003
2.2824000e-003 -7.0815520e-001 2.5102021e-001 -4.4247069e-002 -4.4247069e-002 2.0677314e-001 -5.0138206e-001 1.6485642e-003 -2.5613702e-003 1.1725783e-003
2.2827000e-003 -7.0858600e-001 2.5169801e-001 -4.4562747e-002 -4.4562747e-002 2.0713526e-001 -5.0145073e-001 1.4359884e-003 -2.2593325e-003 1.0522589e-003
2.2830000e-003 -7.0895299e-001 2.5228499e-001 -4.4842103e-002 -4.4842103e-002 2.0744289e-001 -5.0151010e-001 1.2233025e-003 -1.9565906e-003 9.3118520e-004
2.2833000e-003 -7.0925615e-001 2.5278096e-001 -4.5084939e-002 -4.5084939e-002 2.0769602e-001 -5.0156012e-001 1.0105257e-003 -1.6532534e-003 8.0945586e-004
2.2836000e-003 -7.0949545e-001 2.5318579e-001 -4.5291090e-002 -4.5291090e-002 2.0789470e-001 -5.0160075e-001 7.9767707e-004 -1.3494305e-003 6.8716992e-004
2.2839000e-003 -7.0967088e-001 2.5349936e-001 -4.5460418e-002 -4.5460418e-002 2.0803894e-001 -5.0163194e-001 5.8477580e-004 -1.0452312e-003 5.6442679e-004
2.2842000e-003 -7.0978243e-001 2.5372159e-001 -4.5592816e-002 -4.5592816e-002 2.0812878e-001 -5.0165366e-001 3.7184107e-004 -7.4076530e-004 4.4132619e-004
2.2845000e-003 -7.0983010e-001 2.5385243e-001 -4.5688207e-002 -4.5688207e-002 2.0816423e-001 -5.0166587e-001 1.5889204e-004 -4.3614238e-004 3.1796803e-004
2.2848000e-003 -7.0981389e-001 2.5389188e-001 -4.5746542e-002 -4.5746542e-002 2.0814533e-001 -5.0166855e-001 -5.4052126e-005 -1.3147213e-004 1.9445236e-004
2.2851000e-003 -7.0973379e-001 2.5383994e-001 -4.5767806e-002 -4.5767806e-002 2.0807213e-001 -5.0166166e-001 -2.6697226e-004 1.7313579e-004 7.0879286e-005
2.2854000e-003 -7.0958984e-001 2.5369666e-001 -4.5752011e-002 -4.5752011e-002 2.0794465e-001 -5.0164519e-001 -4.7984922e-004 4.7757179e-004 -5.2651143e-005
2.2857000e-003 -7.0938204e-001 2.5346215e-001 -4.5699199e-002 -4.5699199e-002 2.0776295e-001 -5.0161909e-001 -6.9266383e-004 7.8172636e-004 -1.7603898e-004
2.2860000e-003 -7.0911042e-001 2.5313650e-001 -4.5609444e-002 -4.5609444e-002 2.0752706e-001 -5.0158337e-001 -9.0539695e-004 1.0854902e-003 -2.9918448e-004
2.2863000e-003 -7.0877501e-001 2.5271987e-001 -4.5482847e-002 -4.5482847e-002 2.0723703e-001 -5.0153799e-001 -1.1180295e-003 1.3887540e-003 -4.2198817e-004
2.2866000e-003 -7.0837585e-001 2.5221245e-001 -4.5319542e-002 -4.5319542e-002 2.0689291e-001 -5.0148294e-001 -1.3305422e-003 1.6914090e-003 -5.4435093e-004
2.2869000e-003 -7.0791297e-001 2.5161445e-001 -4.5119690e-002 -4.5119690e-002 2.0649476e-001 -5.0141822e-001 -1.5429161e-003 1.9933463e-003 -6.6617409e-004
2.2872000e-003 -7.0738644e-001 2.5092611e-001 -4.4883482e-002 -4.4883482e-002 2.0604263e-001 -5.0134381e-001 -1.7551320e-003 2.2944576e-003 -7.8735949e-004
2.2875000e-003 -7.0679628e-001 2.5014772e-001 -4.4611139e-002 -4.4611139e-002 2.0553658e-001 -5.0125970e-001 -1.9671709e-003 2.5946349e-003 -9.0780957e-004
2.2878000e-003 -7.0614258e-001 2.4927959e-001 -4.4302911e-002 -4.4302911e-002 2.0497668e-001 -5.0116590e-001 -2.1790137e-003 2.8937704e-003 -1.0274274e-003
2.2881000e-003 -7.0542539e-001 2.4832206e-001 -4.3959076e-002 -4.3959076e-002 2.0436298e-001 -5.0106240e-001 -2.3906413e-003 3.1917569e-003 -1.1461169e-003
2.2884000e-003 -7.0464478e-001 2.4727551e-001 -4.3579941e-002 -4.3579941e-002 2.0369557e-001 -5.0094920e-001 -2.6020347e-003 3.4884875e-003 -1.2637828e-003
2.2887000e-003 -7.0380082e-001 2.4614036e-001 -4.3165842e-002 -4.3165842e-002 2.0297452e-001 -5.0082631e-001 -2.8131750e-003 3.7838559e-003 -1.3803305e-003
2.2890000e-003 -7.0289361e-001 2.4491703e-001 -4.2717142e-002 -4.2717142e-002 2.0219989e-001 -5.0069372e-001 -3.0240431e-003 4.0777563e-003 -1.4956668e-003
2.2893000e-003 -7.0192323e-001 2.4360601e-001 -4.2234232e-002 -4.2234232e-002 2.0137177e-001 -5.0055145e-001 -3.2346200e-003 4.3700835e-003 -1.6096993e-003
2.2896000e-003 -7.0088976e-001 2.4220779e-001 -4.1717531e-002 -4.1717531e-002 2.0049025e-001 -5.0039950e-001 -3.4448870e-003 4.6607329e-003 -1.7223366e-003
2.2899000e-003 -6.9979331e-001 2.4072291e-001 -4.1167484e-002 -4.1167484e-002 1.9955542e-001 -5.0023789e-001 -3.6548250e-003 4.9496004e-003 -1.8334888e-003
2.2902000e-003 -6.9863399e-001 2.3915193e-001 -4.0584564e-002 -4.0584564e-002 1.9856737e-001 -5.0006662e-001 -3.8644152e-003 5.2365827e-003 -1.9430671e-003
2.2905000e-003 -6.9741190e-001 2.3749546e-001 -3.9969269e-002 -3.9969269e-002 1.9752619e-001 -4.9988571e-001 -4.0736387e-003 5.5215772e-003 -2.0509841e-003
2.2908000e-003 -6.9612715e-001 2.3575411e-001 -3.9322123e-002 -3.9322123e-002 1.9643199e-001 -4.9969516e-001 -4.2824769e-003 5.8044822e-003 -2.1571539e-003
2.2911000e-003 -6.9477988e-001 2.3392855e-001 -3.8643675e-002 -3.8643675e-002 1.9528488e-001 -4.9949500e-001 -4.4909108e-003 6.0851964e-003 -2.2614918e-003
2.2914000e-003 -6.9337020e-001 2.3201947e-001 -3.7934501e-002 -3.7934501e-002 1.9408497e-001 -4.9928524e-001 -4.6989219e-003 6.3636198e-003 -2.3639150e-003
