t 1 2 3 4 5 6 7 8 9 10 jV0700 
0.02796 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 7.53146e-51 0 0
0.02799 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 5.01763e-54 0 0
0.02802 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 3.34286e-57 0 0
0.02805 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 2.22709e-60 0 0
0.02808 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.48373e-63 0 0
0.02811 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 9.88497e-67 0 0
0.02814 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 6.58559e-70 0 0
0.02817 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 4.38747e-73 0 0
0.0282 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 2.92303e-76 0 0
0.02823 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.94739e-79 0 0
0.02826 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.29739e-82 0 0
0.02829 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 8.64353e-86 0 0
0.02832 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 5.75852e-89 0 0
0.02835 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 3.83645e-92 0 0
0.02838 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 2.55593e-95 0 0
0.02841 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.70282e-98 0 0
0.02844 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.13446e-101 0 0
0.02847 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 7.558e-105 0 0
0.0285 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 5.03531e-108 0 0
0.02853 4.33303 4.99933 4.99967 0.00108299 4.99992 0.00333111 5 5 3.35464e-111 0 0
0.02856 4.33303 4.99933 4.99967 0.00108299 4.99992 2.21926e-06 5 5 2.23494e-114 0 0
0.02859 4.33303 4.99933 4.99967 0.00108299 4.99992 1.47852e-09 5 5 1.48896e-117 0 0
0.02862 4.33303 4.99933 4.99967 0.00108299 4.99992 9.85025e-13 5 5 9.91982e-121 0 0
0.02865 4.33303 4.99933 4.99967 0.00108299 4.99992 6.56246e-16 5 5 6.60881e-124 0 0
0.02868 4.33303 4.99933 4.99967 0.00108299 4.99992 4.37206e-19 5 5 4.40294e-127 0 0
0.02871 4.33303 4.99933 4.99967 0.00108299 4.99992 2.91276e-22 5 5 2.93333e-130 0 0
0.02874 4.33303 4.99933 4.99967 0.00108299 4.99992 1.94055e-25 5 5 1.95425e-133 0 0
0.02877 4.33303 4.99933 4.99967 0.00108299 4.99992 1.29284e-28 5 5 1.30197e-136 0 0
0.0288 4.33303 4.99933 4.99967 0.00108299 4.99992 8.61317e-32 5 5 8.674e-140 0 0
0.02883 4.33303 4.99933 4.99967 0.00108299 4.99992 5.73829e-35 5 5 5.77882e-143 0 0
0.02886 4.33303 4.99933 4.99967 0.00108299 4.99992 3.82298e-38 5 5 3.84998e-146 0 0
0.02889 4.33303 4.99933 4.99967 0.00108299 4.99992 2.54695e-41 5 5 2.56494e-149 0 0
0.02892 4.33303 4.99933 4.99967 0.00108299 4.99992 1.69684e-44 5 5 1.70882e-152 0 0
0.02895 4.33303 4.99933 4.99967 0.00108299 4.99992 1.13047e-47 5 5 1.13846e-155 0 0
0.02898 4.33303 4.99933 4.99967 0.00108299 4.99992 7.53146e-51 5 5 7.58465e-159 0 0
0.02901 4.33303 4.99933 4.99967 0.00108299 4.99992 5.01763e-54 0 5 5.05306e-162 0 0
0.02904 4.33303 4.99933 4.99967 0.00108299 4.99992 3.34286e-57 0 5 3.36646e-165 0 0
0.02907 4.33303 4.99933 4.99967 0.00108299 4.99992 2.22709e-60 0 5 2.24281e-168 0 0
0.0291 4.33303 4.99933 4.99967 0.00108299 4.99992 1.48373e-63 0 5 1.49421e-171 0 0
0.02913 4.33303 4.99933 4.99967 0.00108299 4.99992 9.88497e-67 0 5 9.95479e-175 0 0
0.02916 4.33303 4.99933 4.99967 0.00108299 4.99992 6.58559e-70 0 5 6.6321e-178 0 0
0.02919 4.33303 4.99933 4.99967 0.00108299 4.99992 4.38747e-73 0 5 4.41846e-181 0 0
0.02922 4.33303 4.99933 4.99967 0.00108299 4.99992 2.92303e-76 0 5 2.94367e-184 0 0
0.02925 4.33303 4.99933 4.99967 0.00108299 4.99992 1.94739e-79 0 5 1.96114e-187 0 0
0.02928 4.33303 4.99933 4.99967 0.00108299 4.99992 1.29739e-82 0 5 1.30656e-190 0 0
0.02931 4.33303 4.99933 4.99967 0.00108299 4.99992 8.64353e-86 0 5 8.70458e-194 0 0
0.02934 4.33303 4.99933 4.99967 0.00108299 4.99992 5.75852e-89 0 5 5.79919e-197 0 0
0.02937 4.33303 4.99933 4.99967 0.00108299 4.99992 3.83645e-92 0 5 3.86355e-200 0 0
0.0294 4.33303 4.99933 4.99967 0.00108299 4.99992 2.55593e-95 0 5 2.57398e-203 0 0
0.02943 4.33303 4.99933 4.99967 0.00108299 4.99992 1.70282e-98 0 5 1.71485e-206 0 0
0.02946 4.33303 4.99933 4.99967 0.00108299 4.99992 1.13446e-101 0 5 1.14247e-209 0 0
0.02949 4.33303 4.99933 4.99967 0.00108299 4.99992 7.558e-105 0 5 7.61138e-213 0 0
0.02952 4.66647 4.99967 4.99983 4.99992 0.000583236 4.99667 5 0.00333111 5.07088e-216 0 0
0.02955 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 2.21926e-06 3.37833e-219 0 0
0.02958 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.47852e-09 2.25072e-222 0 0
0.02961 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 9.85025e-13 1.49948e-225 0 0
0.02964 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 6.56246e-16 9.98988e-229 0 0
0.02967 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 4.37206e-19 6.65548e-232 0 0
0.0297 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 2.91276e-22 4.43403e-235 0 0
0.02973 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.94055e-25 2.95405e-238 0 0
0.02976 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.29284e-28 1.96806e-241 0 0
0.02979 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 8.61317e-32 1.31116e-244 0 0
0.02982 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 5.73829e-35 8.73526e-248 0 0
0.02985 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 3.82298e-38 5.81963e-251 0 0
0.02988 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 2.54695e-41 3.87717e-254 0 0
0.02991 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.69684e-44 2.58306e-257 0 0
0.02994 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.13047e-47 1.72089e-260 0 0
0.02997 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 7.53146e-51 1.1465e-263 0 0
0.03 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 5.01763e-54 7.63821e-267 0 0
