t 1 2 3 4 5 6 7 
8.366e-07 2.15091 0 4.77 5 0 5 0
8.367e-07 2.15182 0 4.77115 5 0 5 0
8.368e-07 2.15273 0 4.77229 5 0 5 0
8.369e-07 2.15364 0 4.77342 5 0 5 0
8.37e-07 2.15455 0 4.77455 5 0 5 0
8.371e-07 2.15545 0 4.77567 5 0 5 0
8.372e-07 2.15636 0 4.77678 5 0 5 0
8.373e-07 2.15727 0 4.77789 5 0 5 0
8.374e-07 2.15818 0 4.779 5 0 5 0
8.375e-07 2.15909 0 4.7801 5 0 5 0
8.376e-07 2.16 0 4.78119 5 0 5 0
8.377e-07 2.16091 0 4.78228 5 0 5 0
8.378e-07 2.16182 0 4.78336 5 0 5 0
8.379e-07 2.16273 0 4.78444 5 0 5 0
8.38e-07 2.16364 0 4.78551 5 0 5 0
8.381e-07 2.16455 0 4.78658 5 0 5 0
8.382e-07 2.16545 0 4.78764 5 0 5 0
8.383e-07 2.16636 0 4.7887 5 0 5 0
8.384e-07 2.16727 0 4.78975 5 0 5 0
8.385e-07 2.16818 0 4.7908 5 0 5 0
8.386e-07 2.16909 0 4.79184 5 0 5 0
8.387e-07 2.17 0 4.79287 5 0 5 0
8.388e-07 2.17091 0 4.7939 5 0 5 0
8.389e-07 2.17182 0 4.79493 5 0 5 0
8.39e-07 2.17273 0 4.79595 5 0 5 0
8.391e-07 2.17364 0 4.79696 5 0 5 0
8.392e-07 2.17455 0 4.79797 5 0 5 0
8.393e-07 2.17545 0 4.79898 5 0 5 0
8.394e-07 2.17636 0 4.79998 5 0 5 0
8.395e-07 2.17727 0 4.80098 5 0 5 0
8.396e-07 2.17818 0 4.80197 5 0 5 0
8.397e-07 2.17909 0 4.80295 5 0 5 0
8.398e-07 2.18 0 4.80393 5 0 5 0
8.399e-07 2.18091 0 4.80491 5 0 5 0
8.4e-07 2.18182 0 4.80588 5 0 5 0
8.401e-07 2.18273 0 4.80684 5 0 5 0
8.402e-07 2.18364 0 4.8078 5 0 5 0
8.403e-07 2.18455 0 4.80876 5 0 5 0
8.404e-07 2.18545 0 4.80971 5 0 5 0
8.405e-07 2.18636 0 4.81066 5 0 5 0
8.406e-07 2.18727 0 4.8116 5 0 5 0
8.407e-07 2.18818 0 4.81254 5 0 5 0
8.408e-07 2.18909 0 4.81347 5 0 5 0
8.409e-07 2.19 0 4.8144 5 0 5 0
8.41e-07 2.19091 0 4.81532 5 0 5 0
8.411e-07 2.19182 0 4.81624 5 0 5 0
8.412e-07 2.19273 0 4.81715 5 0 5 0
8.413e-07 2.19364 0 4.81806 5 0 5 0
8.414e-07 2.19455 0 4.81897 5 0 5 0
8.415e-07 2.19545 0 4.81987 5 0 5 0
8.416e-07 2.19636 0 4.82077 5 0 5 0
8.417e-07 2.19727 0 4.82166 5 0 5 0
8.418e-07 2.19818 0 4.82255 5 0 5 0
8.419e-07 2.19909 0 4.82343 5 0 5 0
8.42e-07 2.2 0 4.82431 5 0 5 0
8.421e-07 2.20091 0 4.82518 5 0 5 0
8.422e-07 2.20182 0 4.82605 5 0 5 0
8.423e-07 2.20273 0 4.82692 5 0 5 0
8.424e-07 2.20364 0 4.82778 5 0 5 0
8.425e-07 2.20455 0 4.82863 5 0 5 0
8.426e-07 2.20545 0 4.82949 5 0 5 0
8.427e-07 2.20636 0 4.83033 5 0 5 0
8.428e-07 2.20727 0 4.83118 5 0 5 0
8.429e-07 2.20818 0 4.83202 5 0 5 0
8.43e-07 2.20909 0 4.83285 5 0 5 0
8.431e-07 2.21 0 4.83369 5 0 5 0
8.432e-07 2.21091 0 4.83451 5 0 5 0
8.433e-07 2.21182 0 4.83534 5 0 5 0
8.434e-07 2.21273 0 4.83616 5 0 5 0
8.435e-07 2.21364 0 4.83697 5 0 5 0
8.436e-07 2.21455 0 4.83778 5 0 5 0
8.437e-07 2.21545 0 4.83859 5 0 5 0
8.438e-07 2.21636 0 4.83939 5 0 5 0
8.439e-07 2.21727 0 4.84019 5 0 5 0
8.44e-07 2.21818 0 4.84099 5 0 5 0
8.441e-07 2.21909 0 4.84178 5 0 5 0
8.442e-07 2.22 0 4.84256 5 0 5 0
8.443e-07 2.22091 0 4.84335 5 0 5 0
8.444e-07 2.22182 0 4.84413 5 0 5 0
8.445e-07 2.22273 0 4.8449 5 0 5 0
8.446e-07 2.22364 0 4.84567 5 0 5 0
8.447e-07 2.22455 0 4.84644 5 0 5 0
8.448e-07 2.22545 0 4.84721 5 0 5 0
8.449e-07 2.22636 0 4.84797 5 0 5 0
8.45e-07 2.22727 0 4.84872 5 0 5 0
8.451e-07 2.22818 0 4.84948 5 0 5 0
8.452e-07 2.22909 0 4.85022 5 0 5 0
8.453e-07 2.23 0 4.85097 5 0 5 0
8.454e-07 2.23091 0 4.85171 5 0 5 0
8.455e-07 2.23182 0 4.85245 5 0 5 0
8.456e-07 2.23273 0 4.85318 5 0 5 0
8.457e-07 2.23364 0 4.85391 5 0 5 0
8.458e-07 2.23455 0 4.85464 5 0 5 0
8.459e-07 2.23545 0 4.85536 5 0 5 0
8.46e-07 2.23636 0 4.85608 5 0 5 0
8.461e-07 2.23727 0 4.8568 5 0 5 0
8.462e-07 2.23818 0 4.85751 5 0 5 0
8.463e-07 2.23909 0 4.85822 5 0 5 0
8.464e-07 2.24 0 4.85893 5 0 5 0
8.465e-07 2.24091 0 4.85963 5 0 5 0
8.466e-07 2.24182 0 4.86033 5 0 5 0
8.467e-07 2.24273 0 4.86102 5 0 5 0
8.468e-07 2.24364 0 4.86171 5 0 5 0
8.469e-07 2.24455 0 4.8624 5 0 5 0
8.47e-07 2.24545 0 4.86308 5 0 5 0
8.471e-07 2.24636 0 4.86377 5 0 5 0
8.472e-07 2.24727 0 4.86444 5 0 5 0
8.473e-07 2.24818 0 4.86512 5 0 5 0
8.474e-07 2.24909 0 4.86579 5 0 5 0
8.475e-07 2.25 0 4.86646 5 0 5 0
8.476e-07 2.25091 0 4.86712 5 0 5 0
8.477e-07 2.25182 0 4.86778 5 0 5 0
8.478e-07 2.25273 0 4.86844 5 0 5 0
8.479e-07 2.25364 0 4.86909 5 0 5 0
8.48e-07 2.25455 0 4.86975 5 0 5 0
8.481e-07 2.25545 0 4.87039 5 0 5 0
8.482e-07 2.25636 0 4.87104 5 0 5 0
8.483e-07 2.25727 0 4.87168 5 0 5 0
8.484e-07 2.25818 0 4.87232 5 0 5 0
8.485e-07 2.25909 0 4.87295 5 0 5 0
8.486e-07 2.26 0 4.87359 5 0 5 0
8.487e-07 2.26091 0 4.87421 5 0 5 0
8.488e-07 2.26182 0 4.87484 0 5 5 0
8.489e-07 2.26273 0 4.87546 0 5 5 0
8.49e-07 2.26364 0 4.87608 0 5 5 0
8.491e-07 2.26455 0 4.8767 0 5 5 0
8.492e-07 2.26545 0 4.87731 0 5 5 0
8.493e-07 2.26636 0 4.87792 0 5 5 0
8.494e-07 2.26727 0 4.87853 0 5 5 0
8.495e-07 2.26818 0 4.87913 0 5 5 0
8.496e-07 2.26909 0 4.87974 0 5 5 0
8.497e-07 2.27 0 4.88033 0 5 5 0
8.498e-07 2.27091 0 4.88093 0 5 5 0
8.499e-07 2.27182 0 4.88152 0 5 5 0
8.5e-07 2.27273 0 4.88211 0 5 5 0
8.501e-07 2.27364 0 4.8827 0 5 5 0
8.502e-07 2.27455 0 4.88328 0 5 5 0
8.503e-07 2.27545 0 4.88386 0 5 5 0
8.504e-07 2.27636 0 4.88444 0 5 5 0
8.505e-07 2.27727 0 4.88502 0 5 5 0
8.506e-07 2.27818 0 4.88559 0 5 5 0
8.507e-07 2.27909 0 4.88616 0 5 5 0
8.508e-07 2.28 0 4.88672 0 5 5 0
8.509e-07 2.28091 0 4.88729 0 5 5 0
8.51e-07 2.28182 0 4.88785 0 5 5 0
8.511e-07 2.28273 0 4.88841 0 5 5 0
8.512e-07 2.28364 0 4.88896 0 5 5 0
8.513e-07 2.28455 0 4.88951 0 5 5 0
8.514e-07 2.28545 0 4.89006 0 5 5 0
8.515e-07 2.28636 0 4.89061 0 5 5 0
8.516e-07 2.28727 0 4.89115 0 5 5 0
8.517e-07 2.28818 0 4.8917 0 5 5 0
8.518e-07 2.28909 0 4.89223 0 5 5 0
8.519e-07 2.29 0 4.89277 0 5 5 0
8.52e-07 2.29091 0 4.8933 0 5 5 0
8.521e-07 2.29182 0 4.89383 0 5 5 0
8.522e-07 2.29273 0 4.89436 0 5 5 0
8.523e-07 2.29364 0 4.89489 0 5 5 0
8.524e-07 2.29455 0 4.89541 0 5 5 0
8.525e-07 2.29545 0 4.89593 0 5 5 0
8.526e-07 2.29636 0 4.89645 0 5 5 0
8.527e-07 2.29727 0 4.89696 0 5 5 0
8.528e-07 2.29818 0 4.89748 0 5 5 0
8.529e-07 2.29909 0 4.89799 0 5 5 0
8.53e-07 2.3 0 4.89849 0 5 5 0
8.531e-07 2.30091 0 4.899 0 5 5 0
8.532e-07 2.30182 0 4.8995 0 5 5 0
8.533e-07 2.30273 0 4.9 0 5 5 0
8.534e-07 2.30364 0 4.9005 0 5 5 0
8.535e-07 2.30455 0 4.90099 0 5 5 0
8.536e-07 2.30545 0 4.90149 0 5 5 0
8.537e-07 2.30636 0 4.90198 0 5 5 0
8.538e-07 2.30727 0 4.90247 0 5 5 0
8.539e-07 2.30818 0 4.90295 0 5 5 0
8.54e-07 2.30909 0 4.90343 0 5 5 0
8.541e-07 2.31 0 4.90391 0 5 5 0
8.542e-07 2.31091 0 4.90439 0 5 5 0
8.543e-07 2.31182 0 4.90487 0 5 5 0
8.544e-07 2.31273 0 4.90534 0 5 5 0
8.545e-07 2.31364 0 4.90581 0 5 5 0
8.546e-07 2.31455 0 4.90628 0 5 5 0
8.547e-07 2.31545 0 4.90675 0 5 5 0
8.548e-07 2.31636 0 4.90721 0 5 5 0
8.549e-07 2.31727 0 4.90767 0 5 5 0
8.55e-07 2.31818 0 4.90813 0 5 5 0
8.551e-07 2.31909 0 4.90859 0 5 5 0
8.552e-07 2.32 0 4.90904 0 5 5 0
8.553e-07 2.32091 0 4.9095 0 5 5 0
8.554e-07 2.32182 0 4.90995 0 5 5 0
8.555e-07 2.32273 0 4.91039 0 5 5 0
8.556e-07 2.32364 0 4.91084 0 5 5 0
8.557e-07 2.32455 0 4.91128 0 5 5 0
8.558e-07 2.32545 0 4.91172 0 5 5 0
8.559e-07 2.32636 0 4.91216 0 5 5 0
8.56e-07 2.32727 0 4.9126 0 5 5 0
8.561e-07 2.32818 0 4.91304 0 5 5 0
8.562e-07 2.32909 0 4.91347 0 5 5 0
8.563e-07 2.33 0 4.9139 0 5 5 0
8.564e-07 2.33091 0 4.91433 0 5 5 0
8.565e-07 2.33182 0 4.91475 0 5 5 0
8.566e-07 2.33273 0 4.91518 0 5 5 0
8.567e-07 2.33364 0 4.9156 0 5 5 0
8.568e-07 2.33455 0 4.91602 0 5 5 0
8.569e-07 2.33545 0 4.91644 0 5 5 0
8.57e-07 2.33636 0 4.91685 0 5 5 0
8.571e-07 2.33727 0 4.91727 0 5 5 0
8.572e-07 2.33818 0 4.91768 0 5 5 0
8.573e-07 2.33909 0 4.91809 0 5 5 0
8.574e-07 2.34 0 4.9185 0 5 5 0
8.575e-07 2.34091 0 4.9189 0 5 5 0
8.576e-07 2.34182 0 4.9193 0 5 5 0
8.577e-07 2.34273 0 4.91971 0 5 5 0
8.578e-07 2.34364 0 4.92011 0 5 5 0
8.579e-07 2.34455 0 4.9205 0 5 5 0
8.58e-07 2.34545 0 4.9209 0 5 5 0
8.581e-07 2.34636 0 4.92129 0 5 5 0
8.582e-07 2.34727 0 4.92168 0 5 5 0
8.583e-07 2.34818 0 4.92207 0 5 5 0
8.584e-07 2.34909 0 4.92246 0 5 5 0
8.585e-07 2.35 0 4.92285 0 5 5 0
8.586e-07 2.35091 0 4.92323 0 5 5 0
8.587e-07 2.35182 0 4.92361 0 5 5 0
8.588e-07 2.35273 0 4.92399 0 5 5 0
8.589e-07 2.35364 0 4.92437 0 5 5 0
8.59e-07 2.35455 0 4.92475 0 5 5 0
8.591e-07 2.35545 0 4.92512 0 5 5 0
8.592e-07 2.35636 0 4.92549 0 5 5 0
8.593e-07 2.35727 0 4.92586 0 5 5 0
8.594e-07 2.35818 0 4.92623 0 5 5 0
8.595e-07 2.35909 0 4.9266 0 5 5 0
8.596e-07 2.36 0 4.92697 0 5 5 0
8.597e-07 2.36091 0 4.92733 0 5 5 0
8.598e-07 2.36182 0 4.92769 0 5 5 0
8.599e-07 2.36273 0 4.92805 0 5 5 0
8.6e-07 2.36364 0 4.92841 0 5 5 0
8.601e-07 2.36455 0 4.92876 0 5 5 0
8.602e-07 2.36545 0 4.92912 0 5 5 0
8.603e-07 2.36636 0 4.92947 0 5 5 0
8.604e-07 2.36727 0 4.92982 0 5 5 0
8.605e-07 2.36818 0 4.93017 0 5 5 0
8.606e-07 2.36909 0 4.93052 0 5 5 0
8.607e-07 2.37 0 4.93086 0 5 5 0
8.608e-07 2.37091 0 4.93121 0 5 5 0
8.609e-07 2.37182 0 4.93155 0 5 5 0
8.61e-07 2.37273 0 4.93189 0 5 5 0
8.611e-07 2.37364 0 4.93223 0 5 5 0
8.612e-07 2.37455 0 4.93257 0 5 5 0
8.613e-07 2.37545 0 4.9329 0 5 5 0
8.614e-07 2.37636 0 4.93324 0 5 5 0
8.615e-07 2.37727 0 4.93357 0 5 5 0
8.616e-07 2.37818 0 4.9339 0 5 5 0
8.617e-07 2.37909 0 4.93423 0 5 5 0
8.618e-07 2.38 0 4.93456 0 5 5 0
8.619e-07 2.38091 0 4.93488 0 5 5 0
8.62e-07 2.38182 0 4.9352 0 5 5 0
8.621e-07 2.38273 0 4.93553 0 5 5 0
8.622e-07 2.38364 0 4.93585 0 5 5 0
8.623e-07 2.38455 0 4.93617 0 5 5 0
8.624e-07 2.38545 0 4.93648 0 5 5 0
8.625e-07 2.38636 0 4.9368 0 5 5 0
8.626e-07 2.38727 0 4.93712 0 5 5 0
8.627e-07 2.38818 0 4.93743 0 5 5 0
8.628e-07 2.38909 0 4.93774 0 5 5 0
8.629e-07 2.39 0 4.93805 0 5 5 0
8.63e-07 2.39091 0 4.93836 0 5 5 0
8.631e-07 2.39182 0 4.93866 0 5 5 0
8.632e-07 2.39273 0 4.93897 0 5 5 0
8.633e-07 2.39364 0 4.93927 0 5 5 0
8.634e-07 2.39455 0 4.93957 0 5 5 0
8.635e-07 2.39545 0 4.93988 0 5 5 0
8.636e-07 2.39636 0 4.94017 0 5 5 0
8.637e-07 2.39727 0 4.94047 0 5 5 0
8.638e-07 2.39818 0 4.94077 0 5 5 0
8.639e-07 2.39909 0 4.94106 0 5 5 0
8.64e-07 2.4 0 4.94136 0 5 5 0
8.641e-07 2.40091 0 4.94165 0 5 5 0
8.642e-07 2.40182 0 4.94194 0 5 5 0
8.643e-07 2.40273 0 4.94223 0 5 5 0
8.644e-07 2.40364 0 4.94251 0 5 5 0
8.645e-07 2.40455 0 4.9428 0 5 5 0
8.646e-07 2.40545 0 4.94309 0 5 5 0
8.647e-07 2.40636 0 4.94337 0 5 5 0
8.648e-07 2.40727 0 4.94365 0 5 5 0
8.649e-07 2.40818 0 4.94393 0 5 5 0
8.65e-07 2.40909 0 4.94421 0 5 5 0
8.651e-07 2.41 0 4.94449 0 5 5 0
8.652e-07 2.41091 0 4.94476 0 5 5 0
8.653e-07 2.41182 0 4.94504 0 5 5 0
8.654e-07 2.41273 0 4.94531 0 5 5 0
8.655e-07 2.41364 0 4.94558 0 5 5 0
8.656e-07 2.41455 0 4.94585 0 5 5 0
8.657e-07 2.41545 0 4.94612 0 5 5 0
8.658e-07 2.41636 0 4.94639 0 5 5 0
8.659e-07 2.41727 0 4.94666 0 5 5 0
8.66e-07 2.41818 0 4.94692 0 5 5 0
8.661e-07 2.41909 0 4.94719 0 5 5 0
8.662e-07 2.42 0 4.94745 0 5 5 0
8.663e-07 2.42091 0 4.94771 0 5 5 0
8.664e-07 2.42182 0 4.94797 0 5 5 0
8.665e-07 2.42273 0 4.94823 0 5 5 0
8.666e-07 2.42364 0 4.94849 0 5 5 0
8.667e-07 2.42455 0 4.94874 0 5 5 0
8.668e-07 2.42545 0 4.949 0 5 5 0
8.669e-07 2.42636 0 4.94925 0 5 5 0
8.67e-07 2.42727 0 4.94951 0 5 5 0
8.671e-07 2.42818 0 4.94976 0 5 5 0
8.672e-07 2.42909 0 4.95001 0 5 5 0
8.673e-07 2.43 0 4.95026 0 5 5 0
8.674e-07 2.43091 0 4.9505 0 5 5 0
8.675e-07 2.43182 0 4.95075 0 5 5 0
8.676e-07 2.43273 0 4.95099 0 5 5 0
8.677e-07 2.43364 0 4.95124 0 5 5 0
8.678e-07 2.43455 0 4.95148 0 5 5 0
8.679e-07 2.43545 0 4.95172 0 5 5 0
8.68e-07 2.43636 0 4.95196 0 5 5 0
8.681e-07 2.43727 0 4.9522 0 5 5 0
8.682e-07 2.43818 0 4.95244 0 5 5 0
8.683e-07 2.43909 0 4.95268 0 5 5 0
8.684e-07 2.44 0 4.95291 0 5 5 0
8.685e-07 2.44091 0 4.95315 0 5 5 0
8.686e-07 2.44182 0 4.95338 0 5 5 0
8.687e-07 2.44273 0 4.95361 0 5 5 0
8.688e-07 2.44364 0 4.95384 0 5 5 0
8.689e-07 2.44455 0 4.95407 0 5 5 0
8.69e-07 2.44545 0 4.9543 0 5 5 0
8.691e-07 2.44636 0 4.95453 0 5 5 0
8.692e-07 2.44727 0 4.95475 0 5 5 0
8.693e-07 2.44818 0 4.95498 0 5 5 0
8.694e-07 2.44909 0 4.9552 0 5 5 0
8.695e-07 2.45 0 4.95543 0 5 5 0
8.696e-07 2.45091 0 4.95565 0 5 5 0
8.697e-07 2.45182 0 4.95587 0 5 5 0
8.698e-07 2.45273 0 4.95609 0 5 5 0
8.699e-07 2.45364 0 4.95631 0 5 5 0
8.7e-07 2.45455 0 4.95652 0 5 5 0
8.701e-07 2.45545 0 4.95674 0 5 5 0
8.702e-07 2.45636 0 4.95695 0 5 5 0
8.703e-07 2.45727 0 4.95717 0 5 5 0
8.704e-07 2.45818 0 4.95738 0 5 5 0
8.705e-07 2.45909 0 4.95759 0 5 5 0
8.706e-07 2.46 0 4.9578 0 5 5 0
8.707e-07 2.46091 0 4.95801 0 5 5 0
8.708e-07 2.46182 0 4.95822 0 5 5 0
8.709e-07 2.46273 0 4.95843 0 5 5 0
8.71e-07 2.46364 0 4.95864 0 5 5 0
8.711e-07 2.46455 0 4.95884 0 5 5 0
8.712e-07 2.46545 0 4.95905 0 5 5 0
8.713e-07 2.46636 0 4.95925 0 5 5 0
8.714e-07 2.46727 0 4.95946 0 5 5 0
8.715e-07 2.46818 0 4.95966 0 5 5 0
8.716e-07 2.46909 0 4.95986 0 5 5 0
8.717e-07 2.47 0 4.96006 0 5 5 0
8.718e-07 2.47091 0 4.96026 0 5 5 0
8.719e-07 2.47182 0 4.96045 0 5 5 0
8.72e-07 2.47273 0 4.96065 0 5 5 0
8.721e-07 2.47364 0 4.96085 0 5 5 0
8.722e-07 2.47455 0 4.96104 0 5 5 0
8.723e-07 2.47545 0 4.96124 0 5 5 0
8.724e-07 2.47636 0 4.96143 0 5 5 0
8.725e-07 2.47727 0 4.96162 0 5 5 0
8.726e-07 2.47818 0 4.96181 0 5 5 0
8.727e-07 2.47909 0 4.962 0 5 5 0
8.728e-07 2.48 0 4.96219 0 5 5 0
8.729e-07 2.48091 0 4.96238 0 5 5 0
8.73e-07 2.48182 0 4.96257 0 5 5 0
8.731e-07 2.48273 0 4.96275 0 5 5 0
8.732e-07 2.48364 0 4.96294 0 5 5 0
8.733e-07 2.48455 0 4.96312 0 5 5 0
8.734e-07 2.48545 0 4.9633 0 5 5 0
8.735e-07 2.48636 0 4.96349 0 5 5 0
8.736e-07 2.48727 0 4.96367 0 5 5 0
8.737e-07 2.48818 0 4.96385 0 5 5 0
8.738e-07 2.48909 0 4.96403 0 5 5 0
8.739e-07 2.49 0 4.96421 0 5 5 0
8.74e-07 2.49091 0 4.96439 0 5 5 0
8.741e-07 2.49182 0 4.96456 0 5 5 0
8.742e-07 2.49273 0 4.96474 0 5 5 0
8.743e-07 2.49364 0 4.96492 0 5 5 0
8.744e-07 2.49455 0 4.96509 0 5 5 0
8.745e-07 2.49545 0 4.96526 0 5 5 0
8.746e-07 2.49636 0 4.96544 0 5 5 0
8.747e-07 2.49727 0 4.96561 0 5 5 0
8.748e-07 2.49818 0 4.96578 0 5 5 0
8.749e-07 2.49909 0 4.96595 0 5 5 0
8.75e-07 2.5 0 4.96612 0 5 5 0
8.751e-07 2.49909 5 4.94141 0 5 5 0
8.752e-07 2.49818 5 4.91683 0 5 5 0
8.753e-07 2.49727 5 4.89237 0 5 5 0
8.754e-07 2.49636 5 4.86803 0 5 5 0
8.755e-07 2.49545 5 4.84381 0 5 5 0
8.756e-07 2.49455 5 4.81971 0 5 5 0
8.757e-07 2.49364 5 4.79573 0 5 5 0
8.758e-07 2.49273 5 4.77187 0 5 5 0
8.759e-07 2.49182 5 4.74813 0 5 5 0
8.76e-07 2.49091 5 4.72451 0 5 5 0
8.761e-07 2.49 5 4.701 0 5 5 0
8.762e-07 2.48909 5 4.67761 0 5 5 0
8.763e-07 2.48818 5 4.65434 0 5 5 0
8.764e-07 2.48727 5 4.63119 0 5 5 0
8.765e-07 2.48636 5 4.60815 0 5 5 0
8.766e-07 2.48545 5 4.58522 0 5 5 0
8.767e-07 2.48455 5 4.56241 0 5 5 0
8.768e-07 2.48364 5 4.53971 0 5 5 0
8.769e-07 2.48273 5 4.51712 0 5 5 0
8.77e-07 2.48182 5 4.49465 0 5 5 0
8.771e-07 2.48091 5 4.47229 0 5 5 0
8.772e-07 2.48 5 4.45004 0 5 5 0
8.773e-07 2.47909 5 4.4279 0 5 5 0
8.774e-07 2.47818 5 4.40587 0 5 5 0
8.775e-07 2.47727 5 4.38395 0 5 5 0
8.776e-07 2.47636 5 4.36214 0 5 5 0
8.777e-07 2.47545 5 4.34044 0 5 5 0
8.778e-07 2.47455 5 4.31884 0 5 5 0
8.779e-07 2.47364 5 4.29736 0 5 5 0
8.78e-07 2.47273 5 4.27598 0 5 5 0
8.781e-07 2.47182 5 4.2547 0 5 5 0
8.782e-07 2.47091 5 4.23353 0 5 5 0
8.783e-07 2.47 5 4.21247 0 5 5 0
8.784e-07 2.46909 5 4.19152 0 5 5 0
8.785e-07 2.46818 5 4.17066 0 5 5 0
8.786e-07 2.46727 5 4.14991 0 5 5 0
8.787e-07 2.46636 5 4.12927 0 5 5 0
8.788e-07 2.46545 5 4.10872 0 5 5 0
8.789e-07 2.46455 5 4.08828 0 5 5 0
8.79e-07 2.46364 5 4.06794 0 5 5 0
8.791e-07 2.46273 5 4.0477 0 5 5 0
8.792e-07 2.46182 5 4.02756 0 5 5 0
8.793e-07 2.46091 5 4.00753 0 5 5 0
8.794e-07 2.46 5 3.98759 0 5 5 0
8.795e-07 2.45909 5 3.96775 0 5 5 0
8.796e-07 2.45818 5 3.94801 0 5 5 0
8.797e-07 2.45727 5 3.92837 0 5 5 0
8.798e-07 2.45636 5 3.90882 0 5 5 0
8.799e-07 2.45545 5 3.88938 0 5 5 0
8.8e-07 2.45455 5 3.87003 0 5 5 0
8.801e-07 2.45364 5 3.85077 0 5 5 0
8.802e-07 2.45273 5 3.83162 0 5 5 0
8.803e-07 2.45182 5 3.81255 0 5 5 0
8.804e-07 2.45091 5 3.79358 0 5 5 0
8.805e-07 2.45 5 3.77471 0 5 5 0
8.806e-07 2.44909 5 3.75593 0 5 5 0
8.807e-07 2.44818 5 3.73725 0 5 5 0
8.808e-07 2.44727 5 3.71865 0 5 5 0
8.809e-07 2.44636 5 3.70015 0 5 5 0
8.81e-07 2.44545 5 3.68174 0 5 5 0
8.811e-07 2.44455 5 3.66343 0 5 5 0
8.812e-07 2.44364 5 3.6452 0 5 5 0
8.813e-07 2.44273 5 3.62706 0 5 5 0
8.814e-07 2.44182 5 3.60902 0 5 5 0
8.815e-07 2.44091 5 3.59106 0 5 5 0
8.816e-07 2.44 5 3.5732 0 5 5 0
8.817e-07 2.43909 5 3.55542 0 5 5 0
8.818e-07 2.43818 5 3.53773 0 5 5 0
8.819e-07 2.43727 5 3.52013 0 5 5 0
8.82e-07 2.43636 5 3.50262 0 5 5 0
8.821e-07 2.43545 5 3.48519 0 5 5 0
8.822e-07 2.43455 5 3.46785 0 5 5 0
8.823e-07 2.43364 5 3.4506 0 5 5 0
8.824e-07 2.43273 5 3.43343 0 5 5 0
8.825e-07 2.43182 5 3.41635 0 5 5 0
8.826e-07 2.43091 5 3.39935 0 5 5 0
8.827e-07 2.43 5 3.38244 0 5 5 0
8.828e-07 2.42909 5 3.36561 0 5 5 0
8.829e-07 2.42818 5 3.34887 0 5 5 0
8.83e-07 2.42727 5 3.33221 0 5 5 0
8.831e-07 2.42636 5 3.31563 0 5 5 0
8.832e-07 2.42545 5 3.29913 0 5 5 0
8.833e-07 2.42455 5 3.28272 0 5 5 0
8.834e-07 2.42364 5 3.26639 0 5 5 0
8.835e-07 2.42273 5 3.25014 0 5 5 0
8.836e-07 2.42182 5 3.23397 0 5 5 0
8.837e-07 2.42091 5 3.21788 0 5 5 0
8.838e-07 2.42 5 3.20187 0 5 5 0
8.839e-07 2.41909 5 3.18594 0 5 5 0
8.84e-07 2.41818 5 3.17009 0 5 5 0
8.841e-07 2.41727 5 3.15432 0 5 5 0
8.842e-07 2.41636 5 3.13863 0 5 5 0
8.843e-07 2.41545 5 3.12301 0 5 5 0
8.844e-07 2.41455 5 3.10747 0 5 5 0
8.845e-07 2.41364 5 3.09201 0 5 5 0
8.846e-07 2.41273 5 3.07663 0 5 5 0
8.847e-07 2.41182 5 3.06132 0 5 5 0
8.848e-07 2.41091 5 3.04609 0 5 5 0
8.849e-07 2.41 5 3.03094 0 5 5 0
8.85e-07 2.40909 5 3.01586 0 5 5 0
8.851e-07 2.40818 5 3.00085 0 5 5 0
8.852e-07 2.40727 5 2.98592 0 5 5 0
8.853e-07 2.40636 5 2.97107 0 5 5 0
8.854e-07 2.40545 5 2.95629 0 5 5 0
8.855e-07 2.40455 5 2.94158 0 5 5 0
8.856e-07 2.40364 5 2.92695 0 5 5 0
8.857e-07 2.40273 5 2.91238 0 5 5 0
8.858e-07 2.40182 5 2.89789 0 5 5 0
8.859e-07 2.40091 5 2.88348 0 5 5 0
8.86e-07 2.4 5 2.86913 0 5 5 0
8.861e-07 2.39909 5 2.85486 0 5 5 0
8.862e-07 2.39818 5 2.84065 0 5 5 0
8.863e-07 2.39727 5 2.82652 0 5 5 0
8.864e-07 2.39636 5 2.81246 0 5 5 0
8.865e-07 2.39545 5 2.79847 0 5 5 0
8.866e-07 2.39455 5 2.78454 0 5 5 0
8.867e-07 2.39364 5 2.77069 0 5 5 0
8.868e-07 2.39273 5 2.75691 0 5 5 0
8.869e-07 2.39182 5 2.74319 0 5 5 0
8.87e-07 2.39091 5 2.72954 0 5 5 0
8.871e-07 2.39 5 2.71596 0 5 5 0
8.872e-07 2.38909 5 2.70245 0 5 5 0
8.873e-07 2.38818 5 2.689 0 5 5 0
8.874e-07 2.38727 5 2.67563 0 5 5 0
8.875e-07 2.38636 5 2.66231 0 5 5 0
8.876e-07 2.38545 5 2.64907 0 5 5 0
8.877e-07 2.38455 5 2.63589 0 5 5 0
8.878e-07 2.38364 5 2.62278 0 5 5 0
8.879e-07 2.38273 5 2.60973 0 5 5 0
8.88e-07 2.38182 5 2.59674 0 5 5 0
8.881e-07 2.38091 5 2.58382 0 5 5 0
8.882e-07 2.38 5 2.57097 0 5 5 0
8.883e-07 2.37909 5 2.55818 0 5 5 0
8.884e-07 2.37818 5 2.54545 0 5 5 0
