t 1 2 3 4 5 6 7 8 jV0700 
0.00822 3.33319 4.99958 0.000416597 0 5.55758e-313 5 0 2.92303e-76 0
0.00825 3.33319 4.99958 0.000416597 0 1.85193e-316 5 0 1.94739e-79 0
0.00828 3.33319 4.99958 0.000416597 0 5.92681e-320 5 0 1.29739e-82 0
0.00831 3.33319 4.99958 0.000416597 0 0 5 0 8.64353e-86 0
0.00834 3.33319 4.99958 0.000416597 0 0 5 0 5.75852e-89 0
0.00837 3.33319 4.99958 0.000416597 0 0 5 0 3.83645e-92 0
0.0084 3.33319 4.99958 0.000416597 0 0 5 0 2.55593e-95 0
0.00843 3.33319 4.99958 0.000416597 0 0 5 0 1.70282e-98 0
0.00846 3.33319 4.99958 0.000416597 0 0 5 0 1.13446e-101 0
0.00849 3.33319 4.99958 0.000416597 0 0 5 0 7.558e-105 0
0.00852 4.99944 5 4.99833 0 4.99833 0.00333111 5 5.03531e-108 0
0.00855 0.00166593 0.00166611 0.00166556 0 0.00166556 4.99667 5 4.99667 0
0.00858 5.55124e-07 5.55185e-07 5.55e-07 0 5.55e-07 5 5 5 0
0.00861 1.8498e-10 1.85e-10 1.84939e-10 0 1.84938e-10 5 5 5 0
0.00864 6.16393e-14 6.16461e-14 6.16256e-14 0 6.16256e-14 5 5 5 0
0.00867 2.05396e-17 2.05419e-17 2.0535e-17 0 2.0535e-17 5 5 5 0
0.0087 6.84425e-21 6.84501e-21 6.84273e-21 0 6.84273e-21 5 5 5 0
0.00873 2.28066e-24 2.28091e-24 2.28015e-24 0 2.28015e-24 5 5 5 0
0.00876 7.59965e-28 7.6005e-28 7.59797e-28 0 7.59797e-28 5 5 5 0
0.00879 2.53237e-31 2.53265e-31 2.53181e-31 0 2.53181e-31 5 5 5 0
0.00882 8.43843e-35 8.43937e-35 8.43656e-35 0 8.43656e-35 5 5 5 0
0.00885 2.81187e-38 2.81219e-38 2.81125e-38 0 2.81125e-38 5 5 5 0
0.00888 9.36979e-42 9.37083e-42 9.36771e-42 0 9.36771e-42 5 5 5 0
0.00891 3.12222e-45 3.12257e-45 3.12153e-45 0 3.12153e-45 5 5 5 0
0.00894 1.04039e-48 1.04051e-48 1.04016e-48 0 1.04016e-48 5 5 5 0
0.00897 3.46682e-52 3.46721e-52 3.46606e-52 0 3.46605e-52 5 5 5 0
0.009 1.15522e-55 1.15535e-55 1.15497e-55 0 1.15497e-55 5 5 5 0
0.00903 3.84946e-59 3.84989e-59 3.84861e-59 0 3.84861e-59 5 0 5 0
0.00906 1.28273e-62 1.28287e-62 1.28244e-62 0 1.28244e-62 5 0 5 0
0.00909 4.27433e-66 4.2748e-66 4.27338e-66 0 4.27338e-66 5 0 5 0
0.00912 1.4243e-69 1.42446e-69 1.42399e-69 0 1.42398e-69 5 0 5 0
0.00915 4.74609e-73 4.74661e-73 4.74504e-73 0 4.74503e-73 5 0 5 0
0.00918 1.5815e-76 1.58168e-76 1.58115e-76 0 1.58115e-76 5 0 5 0
0.00921 5.26992e-80 5.2705e-80 5.26875e-80 0 5.26875e-80 5 0 5 0
0.00924 1.75605e-83 1.75625e-83 1.75567e-83 0 1.75566e-83 5 0 5 0
0.00927 5.85156e-87 5.85221e-87 5.85027e-87 0 5.85026e-87 5 0 5 0
0.0093 1.94987e-90 1.95009e-90 1.94944e-90 0 1.94944e-90 5 0 5 0
0.00933 6.4974e-94 6.49812e-94 6.49597e-94 0 6.49596e-94 5 0 5 0
0.00936 2.16508e-97 2.16532e-97 2.1646e-97 0 2.1646e-97 5 0 5 0
0.00939 7.21453e-101 7.21532e-101 7.21293e-101 0 7.21292e-101 5 0 5 0
0.00942 2.40404e-104 2.40431e-104 2.40351e-104 0 2.40351e-104 5 0 5 0
0.00945 8.0108e-108 8.01168e-108 8.00903e-108 0 8.00902e-108 5 0 5 0
0.00948 2.66938e-111 2.66967e-111 2.66879e-111 0 2.66878e-111 5 0 5 0
0.00951 1.66625 0.00041632 4.99792 0 8.89298e-115 0.00333111 5 5 0
0.00954 1.66681 0.000416597 4.99958 0 2.96334e-118 2.21926e-06 5 5 0
0.00957 1.66681 0.000416597 4.99958 0 9.87451e-122 1.47852e-09 5 5 0
0.0096 1.66681 0.000416597 4.99958 0 3.29041e-125 9.85025e-13 5 5 0
0.00963 1.66681 0.000416597 4.99958 0 1.09644e-128 6.56246e-16 5 5 0
0.00966 1.66681 0.000416597 4.99958 0 3.65357e-132 4.37206e-19 5 5 0
