t 1 2 3 4 5 6 7 jV0700 
9.492e-07 1.63525 4.83977 0.699746 4.60907 5 2.47559 5 0
9.493e-07 1.62791 4.83942 0.69821 4.60893 5 2.46327 5 0
9.494e-07 1.62061 4.83908 0.696683 4.60879 5 2.45101 5 0
9.495e-07 1.61335 4.83873 0.695164 4.60865 5 2.43882 5 0
9.496e-07 1.60613 4.83839 0.693653 4.60851 5 2.42669 5 0
9.497e-07 1.59895 4.83805 0.69215 4.60838 5 2.41461 5 0
9.498e-07 1.5918 4.8377 0.690656 4.60824 5 2.4026 5 0
9.499e-07 1.58469 4.83737 0.689169 4.60811 5 2.39065 5 0
9.5e-07 1.57761 4.83703 0.687691 4.60797 5 2.37875 5 0
9.501e-07 1.57058 4.83669 0.686221 4.60784 5 2.36692 5 0
9.502e-07 1.56358 4.83636 0.684758 4.60771 5 2.35514 5 0
9.503e-07 1.55662 4.83603 0.683304 4.60757 5 2.34343 5 0
9.504e-07 1.54969 4.8357 0.681857 4.60744 5 2.33177 5 0
9.505e-07 1.5428 4.83537 0.680419 4.60731 5 2.32017 5 0
9.506e-07 1.53594 4.83504 0.678988 4.60718 5 2.30862 5 0
9.507e-07 1.52912 4.83472 0.677565 4.60705 5 2.29714 5 0
9.508e-07 1.52234 4.8344 0.67615 4.60692 5 2.28571 5 0
9.509e-07 1.51559 4.83408 0.674742 4.60679 5 2.27434 5 0
9.51e-07 1.50888 4.83376 0.673342 4.60667 5 2.26302 5 0
9.511e-07 1.5022 4.83344 0.671949 4.60654 5 2.25176 5 0
9.512e-07 1.49556 4.83312 0.670564 4.60641 5 2.24056 5 0
9.513e-07 1.48895 4.83281 0.669187 4.60629 5 2.22941 5 0
9.514e-07 1.48237 4.83249 0.667817 4.60617 5 2.21832 5 0
9.515e-07 1.47583 4.83218 0.666455 4.60604 5 2.20729 5 0
9.516e-07 1.46933 4.83187 0.6651 4.60592 5 2.1963 5 0
9.517e-07 1.46286 4.83156 0.663752 4.6058 5 2.18538 5 0
9.518e-07 1.45642 4.83126 0.662411 4.60567 5 2.17451 5 0
9.519e-07 1.45001 4.83095 0.661078 4.60555 5 2.16369 5 0
9.52e-07 1.44364 4.83065 0.659752 4.60543 5 2.15292 5 0
9.521e-07 1.4373 4.83035 0.658434 4.60531 5 2.14221 4.5 0
9.522e-07 1.431 4.83005 0.657122 4.60519 5 2.13155 4 0
9.523e-07 1.42472 4.82975 0.655818 4.60507 5 2.12095 3.5 0
9.524e-07 1.41849 4.82945 0.65452 4.60496 5 2.1104 3 0
9.525e-07 1.41228 4.82916 0.65323 4.60484 5 2.0999 2.5 0
9.526e-07 1.4061 4.82886 0.651947 4.60472 5 2.08945 2 0
9.527e-07 1.39996 4.82857 0.65067 4.60461 5 2.07905 1.5 0
9.528e-07 1.39385 4.82828 0.649401 4.60449 5 2.06871 1 0
9.529e-07 1.38777 4.82799 0.648138 4.60438 5 2.05842 0.5 0
9.53e-07 1.38172 4.8277 0.646882 4.60426 5 2.04818 0 0
9.531e-07 1.37571 4.82741 0.645633 4.60415 5 2.03799 0 0
9.532e-07 1.36972 4.82713 0.644391 4.60404 5 2.02785 0 0
9.533e-07 1.36377 4.82685 0.643156 4.60392 5 2.01776 0 0
9.534e-07 1.35785 4.82656 0.641927 4.60381 5 2.00772 0 0
9.535e-07 1.35196 4.82628 0.640705 4.6037 5 1.99773 0 0
9.536e-07 1.3461 4.826 0.63949 4.60359 5 1.98779 0 0
9.537e-07 1.34027 4.82573 0.638281 4.60348 5 1.9779 0 0
9.538e-07 1.33447 4.82545 0.637079 4.60337 5 1.96806 0 0
9.539e-07 1.3287 4.82518 0.635883 4.60326 5 1.95827 0 0
9.54e-07 1.32296 4.8249 0.634694 4.60315 5 1.94853 0 0
9.541e-07 1.31725 4.82463 0.633511 4.60305 5 1.93884 0 0
9.542e-07 1.31157 4.82436 0.632335 4.60294 5 1.92919 0 0
9.543e-07 1.30592 4.82409 0.631165 4.60283 5 1.91959 0 0
9.544e-07 1.3003 4.82382 0.630001 4.60273 5 1.91004 0 0
9.545e-07 1.29471 4.82356 0.628844 4.60262 5 1.90054 0 0
9.546e-07 1.28915 4.82329 0.627693 4.60252 5 1.89108 0 0
9.547e-07 1.28361 4.82303 0.626548 4.60241 5 1.88168 0 0
9.548e-07 1.27811 4.82277 0.625409 4.60231 5 1.87231 0 0
9.549e-07 1.27263 4.82251 0.624277 4.60221 5 1.863 0 0
9.55e-07 1.26719 4.82225 0.623151 4.6021 5 1.85373 0 0
9.551e-07 1.26177 4.82199 0.62203 4.602 5 1.84451 0 0
9.552e-07 1.25638 4.82173 0.620916 4.6019 5 1.83533 0 0
9.553e-07 1.25101 4.82148 0.619808 4.6018 5 1.8262 0 0
9.554e-07 1.24568 4.82122 0.618706 4.6017 5 1.81711 0 0
9.555e-07 1.24037 4.82097 0.61761 4.6016 5 1.80807 0 0
9.556e-07 1.23509 4.82072 0.61652 4.6015 5 1.79908 0 0
9.557e-07 1.22984 4.82047 0.615436 4.6014 5 1.79013 0 0
9.558e-07 1.22462 4.82022 0.614358 4.60131 5 1.78122 0 0
9.559e-07 1.21942 4.81997 0.613285 4.60121 5 1.77236 0 0
9.56e-07 1.21425 4.81973 0.612218 4.60111 5 1.76354 0 0
9.561e-07 1.20911 4.81948 0.611158 4.60101 5 1.75477 0 0
9.562e-07 1.20399 4.81924 0.610102 4.60092 5 1.74604 0 0
9.563e-07 1.1989 4.819 0.609053 4.60082 5 1.73735 0 0
9.564e-07 1.19384 4.81875 0.608009 4.60073 5 1.72871 0 0
9.565e-07 1.1888 4.81851 0.606971 4.60063 5 1.72011 0 0
9.566e-07 1.18379 4.81828 0.605939 4.60054 5 1.71155 0 0
9.567e-07 1.17881 4.81804 0.604912 4.60045 5 1.70303 0 0
9.568e-07 1.17385 4.8178 0.603891 4.60035 5 1.69456 0 0
9.569e-07 1.16892 4.81757 0.602875 4.60026 5 1.68613 0 0
9.57e-07 1.16401 4.81733 0.601865 4.60017 5 1.67774 0 0
9.571e-07 1.15913 4.8171 0.60086 4.60008 5 1.6694 0 0
9.572e-07 1.15427 4.81687 0.599861 4.59999 5 1.66109 0 0
9.573e-07 1.14944 4.81664 0.598867 4.5999 5 1.65283 0 0
9.574e-07 1.14464 4.81641 0.597879 4.59981 5 1.6446 0 0
9.575e-07 1.13986 4.81618 0.596896 4.59972 5 1.63642 0 0
9.576e-07 1.1351 4.81596 0.595918 4.59963 5 1.62828 0 0
9.577e-07 1.13037 4.81573 0.594946 4.59954 5 1.62018 0 0
9.578e-07 1.12567 4.81551 0.593979 4.59945 5 1.61212 0 0
9.579e-07 1.12098 4.81528 0.593017 4.59937 5 1.6041 0 0
9.58e-07 1.11633 4.81506 0.59206 4.59928 5 1.59612 0 0
9.581e-07 1.1117 4.81484 0.591108 4.59919 5 1.58818 0 0
9.582e-07 1.10709 4.81462 0.590162 4.59911 5 1.58027 0 0
9.583e-07 1.1025 4.8144 0.589221 4.59902 5 1.57241 0 0
9.584e-07 1.09794 4.81419 0.588285 4.59893 5 1.56459 0 0
9.585e-07 1.0934 4.81397 0.587354 4.59885 5 1.55681 0 0
9.586e-07 1.08889 4.81376 0.586428 4.59877 5 1.54906 0 0
9.587e-07 1.0844 4.81354 0.585507 4.59868 5 1.54135 0 0
9.588e-07 1.07994 4.81333 0.584591 4.5986 5 1.53368 0 0
9.589e-07 1.07549 4.81312 0.58368 4.59852 5 1.52605 0 0
9.59e-07 1.07107 4.81291 0.582774 4.59843 5 1.51846 0 0
9.591e-07 1.06668 4.8127 0.581873 4.59835 5 1.51091 0 0
9.592e-07 1.0623 4.81249 0.580976 4.59827 5 1.50339 0 0
9.593e-07 1.05795 4.81228 0.580085 4.59819 5 1.49591 0 0
9.594e-07 1.05362 4.81208 0.579199 4.59811 5 1.48847 0 0
9.595e-07 1.04932 4.81187 0.578317 4.59803 5 1.48106 0 0
9.596e-07 1.04503 4.81167 0.57744 4.59795 5 1.4737 0 0
9.597e-07 1.04077 4.81147 0.576568 4.59787 5 1.46636 0 0
9.598e-07 1.03653 4.81126 0.5757 4.59779 5 1.45907 0 0
9.599e-07 1.03232 4.81106 0.574838 4.59771 5 1.45181 0 0
9.6e-07 1.02812 4.81086 0.573979 4.59763 5 1.44459 0 0
9.601e-07 1.02395 4.81066 0.573126 4.59756 5 1.4374 0 0
9.602e-07 1.0198 4.81047 0.572277 4.59748 5 1.43025 0 0
9.603e-07 1.01567 4.81027 0.571433 4.5974 5 1.42313 0 0
9.604e-07 1.01156 4.81007 0.570593 4.59733 5 1.41605 0 0
9.605e-07 1.00747 4.80988 0.569758 4.59725 5 1.40901 0 0
9.606e-07 1.00341 4.80969 0.568928 4.59718 5 1.402 0 0
9.607e-07 0.999362 4.80949 0.568102 4.5971 5 1.39502 0 0
9.608e-07 0.995339 4.8093 0.56728 4.59703 5 1.38808 0 0
9.609e-07 0.991336 4.80911 0.566463 4.59695 5 1.38118 0 0
9.61e-07 0.987355 4.80892 0.565651 4.59688 5 1.3743 3.00543e-10 0
9.611e-07 0.983394 4.80873 0.564842 4.5968 5 1.36747 0.5 0
9.612e-07 0.979454 4.80855 0.564039 4.59673 5 1.36066 1 0
9.613e-07 0.975535 4.80836 0.563239 4.59666 5 1.35389 1.5 0
9.614e-07 0.971636 4.80817 0.562444 4.59659 5 1.34716 2 0
9.615e-07 0.967757 4.80799 0.561653 4.59651 0 1.36533 2.5 0
9.616e-07 0.963899 4.8078 0.560867 4.59644 0 1.38341 3 0
9.617e-07 0.96006 4.80762 0.560084 4.59637 0 1.40141 3.5 0
9.618e-07 0.956242 4.80744 0.559306 4.5963 0 1.41931 4 0
9.619e-07 0.952443 4.80726 0.558532 4.59623 0 1.43713 4.5 0
9.62e-07 0.948664 4.80708 0.557763 4.59616 0 1.45485 5 0
9.621e-07 0.944905 4.8069 0.556997 4.59609 0 1.47249 5 0
9.622e-07 0.941166 4.80672 0.556236 4.59602 0 1.49004 5 0
9.623e-07 0.937446 4.80655 0.555479 4.59595 0 1.5075 5 0
9.624e-07 0.933745 4.80637 0.554726 4.59588 0 1.52488 5 0
9.625e-07 0.930064 4.80619 0.553977 4.59582 0 1.54217 5 0
9.626e-07 0.926402 4.80602 0.553232 4.59575 0 1.55937 5 0
9.627e-07 0.922759 4.80585 0.552491 4.59568 0 1.57649 5 0
9.628e-07 0.919135 4.80567 0.551754 4.59561 0 1.59352 5 0
9.629e-07 0.91553 4.8055 0.551021 4.59555 0 1.61047 5 0
9.63e-07 0.911943 4.80533 0.550293 4.59548 0 1.62733 5 0
9.631e-07 0.908376 4.80516 0.549568 4.59542 0 1.64411 5 0
9.632e-07 0.904827 4.80499 0.548847 4.59535 0 1.66081 5 0
9.633e-07 0.901296 4.80482 0.54813 4.59528 0 1.67742 5 0
9.634e-07 0.897784 4.80466 0.547416 4.59522 0 1.69395 5 0
9.635e-07 0.89429 4.80449 0.546707 4.59516 0 1.7104 5 0
9.636e-07 0.890814 4.80432 0.546002 4.59509 0 1.72676 5 0
9.637e-07 0.887357 4.80416 0.5453 4.59503 0 1.74305 5 0
9.638e-07 0.883917 4.804 0.544602 4.59496 0 1.75925 5 0
9.639e-07 0.880496 4.80383 0.543908 4.5949 0 1.77537 5 0
9.64e-07 0.877092 4.80367 0.543218 4.59484 0 1.79142 5 0
9.641e-07 0.873706 4.80351 0.542531 4.59478 0 1.80738 5 0
9.642e-07 0.870337 4.80335 0.541849 4.59471 0 1.82326 5 0
9.643e-07 0.866986 4.80319 0.541169 4.59465 0 1.83907 5 0
9.644e-07 0.863653 4.80303 0.540494 4.59459 0 1.85479 5 0
9.645e-07 0.860337 4.80287 0.539822 4.59453 0 1.87044 5 0
9.646e-07 0.857038 4.80272 0.539154 4.59447 0 1.88601 5 0
9.647e-07 0.853757 4.80256 0.53849 4.59441 0 1.9015 5 0
9.648e-07 0.850492 4.8024 0.537829 4.59435 0 1.91692 5 0
9.649e-07 0.847245 4.80225 0.537171 4.59429 0 1.93226 5 0
9.65e-07 0.844014 4.8021 0.536518 4.59423 0 1.94752 5 0
9.651e-07 0.8408 4.80194 0.535868 4.59417 0 1.96271 5 0
9.652e-07 0.837603 4.80179 0.535221 4.59411 0 1.97782 5 0
9.653e-07 0.834423 4.80164 0.534578 4.59405 0 1.99285 5 0
9.654e-07 0.831259 4.80149 0.533938 4.59399 0 2.00782 5 0
9.655e-07 0.828112 4.80134 0.533302 4.59394 0 2.0227 5 0
9.656e-07 0.824981 4.80119 0.532669 4.59388 0 2.03751 5 0
9.657e-07 0.821867 4.80104 0.53204 4.59382 0 2.05225 5 0
9.658e-07 0.818768 4.80089 0.531414 4.59376 0 2.06692 5 0
9.659e-07 0.815686 4.80075 0.530791 4.59371 0 2.08151 5 0
9.66e-07 0.81262 4.8006 0.530172 4.59365 0 2.09603 5 0
9.661e-07 0.80957 4.80046 0.529557 4.5936 0 2.11048 5 0
9.662e-07 0.806536 4.80031 0.528944 4.59354 0 2.12485 5 0
9.663e-07 0.803517 4.80017 0.528335 4.59349 0 2.13916 5 0
9.664e-07 0.800515 4.80002 0.527729 4.59343 0 2.15339 5 0
9.665e-07 0.797528 4.79988 0.527127 4.59338 0 2.16755 5 0
9.666e-07 0.794556 4.79974 0.526527 4.59332 0 2.18165 5 0
9.667e-07 0.7916 4.7996 0.525932 4.59327 0 2.19567 5 0
9.668e-07 0.788659 4.79946 0.525339 4.59321 0 2.20962 5 0
9.669e-07 0.785734 4.79932 0.524749 4.59316 0 2.2235 5 0
9.67e-07 0.782824 4.79918 0.524163 4.59311 0 2.23731 5 0
9.671e-07 0.779929 4.79904 0.52358 4.59305 0 2.25106 5 0
9.672e-07 0.777049 4.79891 0.523 4.593 0 2.26474 5 0
9.673e-07 0.774185 4.79877 0.522423 4.59295 0 2.27834 5 0
9.674e-07 0.771335 4.79863 0.521849 4.5929 0 2.29188 5 0
9.675e-07 0.7685 4.7985 0.521279 4.59284 0 2.30536 5 0
9.676e-07 0.76568 4.79837 0.520711 4.59279 0 2.31876 5 0
9.677e-07 0.762874 4.79823 0.520147 4.59274 0 2.3321 5 0
9.678e-07 0.760083 4.7981 0.519585 4.59269 0 2.34538 5 0
9.679e-07 0.757307 4.79797 0.519027 4.59264 0 2.35858 5 0
9.68e-07 0.754545 4.79784 0.518472 4.59259 0 2.37172 5 0
9.681e-07 0.751797 4.7977 0.517919 4.59254 0 2.3848 5 0
9.682e-07 0.749064 4.79757 0.51737 4.59249 0 2.39781 5 0
9.683e-07 0.746345 4.79745 0.516824 4.59244 0 2.41076 5 0
9.684e-07 0.74364 4.79732 0.51628 4.59239 0 2.42364 5 0
9.685e-07 0.74095 4.79719 0.51574 4.59234 0 2.43646 5 0
9.686e-07 0.738273 4.79706 0.515202 4.59229 0 2.44921 5 0
9.687e-07 0.73561 4.79693 0.514668 4.59224 0 2.4619 5 0
9.688e-07 0.732962 4.79681 0.514136 4.59219 0 2.47453 5 0
9.689e-07 0.730326 4.79668 0.513607 4.59215 0 2.48709 5 0
9.69e-07 0.727705 4.79656 0.513082 4.5921 0 2.4996 5 0
9.691e-07 0.748783 0.0356563 0.512559 4.59205 0 2.51204 5 0
9.692e-07 0.769751 0.0366548 0.512038 4.592 0 2.52441 5 0
9.693e-07 0.79061 0.0376481 0.511521 4.59196 0 2.53673 5 0
9.694e-07 0.81136 0.0386362 0.511006 4.59191 0 2.54899 5 0
9.695e-07 0.832002 0.0396191 0.510495 4.59186 0 2.56118 5 0
9.696e-07 0.852536 0.0405969 0.509986 4.59182 0 2.57331 5 0
9.697e-07 0.872963 0.0415697 0.509479 4.59177 0 2.58539 5 0
9.698e-07 0.893284 0.0425373 0.508976 4.59173 0 2.5974 5 0
9.699e-07 0.913499 0.0435 0.508475 4.59168 0 2.60935 5 0
9.7e-07 0.933609 0.0444576 0.507977 4.59163 0 2.62125 5 0
9.701e-07 0.953614 0.0454102 0.507482 4.59159 0 2.63308 5 0
9.702e-07 0.973514 0.0463578 0.506989 4.59154 0 2.64486 5 0
9.703e-07 0.993311 0.0473005 0.506499 4.5915 0 2.65657 5 0
9.704e-07 1.01301 0.0482383 0.506012 4.59146 0 2.66823 5 0
9.705e-07 1.0326 0.0491712 0.505527 4.59141 0 2.67983 5 0
9.706e-07 1.05209 0.0500993 0.505045 4.59137 0 2.69138 5 0
9.707e-07 1.07147 0.0510225 0.504565 4.59132 0 2.70286 5 0
9.708e-07 1.09076 0.0519409 0.504089 4.59128 0 2.71429 5 0
9.709e-07 1.10995 0.0528545 0.503614 4.59124 0 2.72566 5 0
9.71e-07 1.12903 0.0537634 0.503143 4.59119 0 2.73698 5 0
9.711e-07 1.14802 0.0546675 0.502674 4.59115 0 2.74824 5 0
9.712e-07 1.16691 0.0555669 0.502207 4.59111 0 2.75944 5 0
9.713e-07 1.18569 0.0564617 0.501743 4.59107 0 2.77059 5 0
9.714e-07 1.20439 0.0573517 0.501281 4.59103 0 2.78168 5 0
9.715e-07 1.22298 0.0582371 0.500822 4.59098 0 2.79271 5 0
9.716e-07 1.24148 0.059118 0.500366 4.59094 0 2.8037 5 0
9.717e-07 1.25988 0.0599942 0.499912 4.5909 0 2.81462 5 0
9.718e-07 1.27818 0.0608658 0.49946 4.59086 0 2.82549 5 0
9.719e-07 1.29639 0.0617329 0.499011 4.59082 0 2.83631 5 0
9.72e-07 1.31451 0.0625955 0.498564 4.59078 0 2.84708 5 0
9.721e-07 1.33253 0.0634536 0.49812 4.59074 0 2.85779 4.5 0
9.722e-07 1.35045 0.0643073 0.497678 4.5907 0 2.86845 4 0
9.723e-07 1.36829 0.0651564 0.497239 4.59066 0 2.87905 3.5 0
9.724e-07 1.38603 0.0660012 0.496801 4.59062 0 2.8896 3 0
9.725e-07 1.40367 0.0668416 0.496367 4.59058 0 2.9001 2.5 0
9.726e-07 1.42123 0.0676775 0.495934 4.59054 0 2.91055 2 0
9.727e-07 1.43869 0.0685092 0.495504 4.5905 0 2.92095 1.5 0
9.728e-07 1.45607 0.0693364 0.495077 4.59046 0 2.93129 1 0
9.729e-07 1.47335 0.0701594 0.494651 4.59042 0 2.94158 0.5 0
9.73e-07 1.49054 0.0709781 0.494228 4.59038 0 2.95182 0 0
9.731e-07 1.50764 0.0717925 0.493807 4.59035 0 2.96201 0 0
9.732e-07 1.52466 0.0726027 0.493389 4.59031 0 2.97215 0 0
9.733e-07 1.54158 0.0734086 0.492973 4.59027 0 2.98224 0 0
9.734e-07 1.55842 0.0742104 0.492559 4.59023 0 2.99228 0 0
9.735e-07 1.57517 0.075008 0.492147 4.5902 0 3.00227 0 0
9.736e-07 1.59183 0.0758014 0.491738 4.59016 0 3.01221 0 0
9.737e-07 1.6084 0.0765907 0.49133 4.59012 0 3.0221 0 0
9.738e-07 1.62489 0.0773759 0.490925 4.59008 0 3.03194 0 0
9.739e-07 1.6413 0.0781569 0.490522 4.59005 0 3.04173 0 0
9.74e-07 1.65761 0.078934 0.490122 4.59001 0 3.05147 0 0
9.741e-07 1.67385 0.0797069 0.489723 4.58997 0 3.06116 0 0
9.742e-07 1.68999 0.0804759 0.489327 4.58994 0 3.07081 0 0
9.743e-07 1.70606 0.0812408 0.488933 4.5899 0 3.08041 0 0
9.744e-07 1.72204 0.0820017 0.488541 4.58987 0 3.08996 0 0
9.745e-07 1.73793 0.0827587 0.488151 4.58983 0 3.09946 0 0
9.746e-07 1.75375 0.0835117 0.487763 4.5898 0 3.10892 0 0
9.747e-07 1.76948 0.0842609 0.487377 4.58976 0 3.11832 0 0
9.748e-07 1.78513 0.0850061 0.486994 4.58973 0 3.12769 0 0
9.749e-07 1.80069 0.0857474 0.486612 4.58969 0 3.137 0 0
9.75e-07 1.81618 0.0864848 0.486233 4.58966 0 3.14627 0 0
9.751e-07 1.83159 0.0872185 0.485855 4.58962 0 3.15549 0 0
9.752e-07 1.84691 0.0879483 0.48548 4.58959 0 3.16467 0 0
9.753e-07 1.86216 0.0886742 0.485107 4.58956 0 3.1738 0 0
9.754e-07 1.87733 0.0893965 0.484735 4.58952 0 3.18289 0 0
9.755e-07 1.89241 0.0901149 0.484366 4.58949 0 3.19193 0 0
9.756e-07 1.90742 0.0908296 0.483999 4.58945 0 3.20092 0 0
9.757e-07 1.92235 0.0915406 0.483634 4.58942 0 3.20987 0 0
9.758e-07 1.9372 0.0922479 0.48327 4.58939 0 3.21878 0 0
9.759e-07 1.95198 0.0929514 0.482909 4.58936 0 3.22764 0 0
9.76e-07 1.96668 0.0936514 0.48255 4.58932 0 3.23646 0 0
9.761e-07 1.9813 0.0943476 0.482192 4.58929 0 3.24523 0 0
9.762e-07 1.99585 0.0950403 0.481837 4.58926 0 3.25396 0 0
9.763e-07 2.01032 0.0957293 0.481483 4.58923 0 3.26265 0 0
9.764e-07 2.02471 0.0964148 0.481132 4.58919 0 3.27129 0 0
9.765e-07 2.03903 0.0970966 0.480782 4.58916 0 3.27989 0 0
9.766e-07 2.05327 0.097775 0.480434 4.58913 0 3.28845 0 0
9.767e-07 2.06744 0.0984497 0.480088 4.5891 0 3.29697 0 0
9.768e-07 2.08154 0.099121 0.479744 4.58907 0 3.30544 0 0
9.769e-07 2.09556 0.0997888 0.479402 4.58904 0 3.31387 0 0
9.77e-07 2.10951 0.100453 0.479062 4.58901 0 3.32226 0 0
9.771e-07 2.12339 0.101114 0.478723 4.58897 0 3.3306 0 0
9.772e-07 2.1372 0.101771 0.478386 4.58894 0 3.33891 0 0
9.773e-07 2.15093 0.102425 0.478052 4.58891 0 3.34717 0 0
9.774e-07 2.16459 0.103076 0.477719 4.58888 0 3.3554 0 0
9.775e-07 2.17818 0.103723 0.477387 4.58885 0 3.36358 0 0
9.776e-07 2.1917 0.104367 0.477058 4.58882 0 3.37172 0 0
9.777e-07 2.20515 0.105007 0.47673 4.58879 0 3.37982 0 0
9.778e-07 2.21853 0.105644 0.476404 4.58876 0 3.38788 0 0
9.779e-07 2.23184 0.106278 0.47608 4.58873 0 3.3959 0 0
9.78e-07 2.24508 0.106909 0.475758 4.58871 0 3.40388 0 0
9.781e-07 2.25825 0.107536 0.475438 4.58868 0 3.41182 0 0
9.782e-07 2.27135 0.10816 0.475119 4.58865 0 3.41973 0 0
9.783e-07 2.28439 0.10878 0.474802 4.58862 0 3.42759 0 0
9.784e-07 2.29735 0.109398 0.474486 4.58859 0 3.43541 0 0
9.785e-07 2.31025 0.110012 0.474173 4.58856 0 3.44319 0 0
9.786e-07 2.32308 0.110623 0.473861 4.58853 0 3.45094 0 0
9.787e-07 2.33585 0.111231 0.47355 4.5885 0 3.45865 0 0
9.788e-07 2.34855 0.111836 0.473242 4.58848 0 3.46632 0 0
9.789e-07 2.36118 0.112437 0.472935 4.58845 0 3.47395 0 0
9.79e-07 2.37374 0.113035 0.47263 4.58842 0 3.48154 0 0
9.791e-07 2.38625 0.113631 0.472326 4.58839 0 3.48909 0 0
9.792e-07 2.39868 0.114223 0.472024 4.58837 0 3.49661 0 0
9.793e-07 2.41105 0.114812 0.471724 4.58834 0 3.50409 0 0
9.794e-07 2.42336 0.115398 0.471425 4.58831 0 3.51153 0 0
9.795e-07 2.4356 0.115981 0.471128 4.58828 0 3.51894 0 0
9.796e-07 2.44778 0.116561 0.470832 4.58826 0 3.5263 0 0
9.797e-07 2.45989 0.117138 0.470539 4.58823 0 3.53364 0 0
9.798e-07 2.47194 0.117712 0.470246 4.5882 0 3.54093 0 0
9.799e-07 2.48393 0.118283 0.469956 4.58818 0 3.54819 0 0
9.8e-07 2.49586 0.11885 0.469667 4.58815 0 3.55541 0 0
9.801e-07 2.50772 0.119415 0.491983 0.0447257 0 3.5626 0 0
9.802e-07 2.51953 0.119977 0.514178 0.0467435 0 3.56975 0 0
9.803e-07 2.53127 0.120537 0.536253 0.0487503 0 3.57687 0 0
9.804e-07 2.54295 0.121093 0.558209 0.0507462 0 3.58395 0 0
9.805e-07 2.55457 0.121646 0.580045 0.0527313 0 3.59099 0 0
9.806e-07 2.56613 0.122196 0.601762 0.0547057 0 3.598 0 0
9.807e-07 2.57762 0.122744 0.623362 0.0566693 0 3.60498 0 0
9.808e-07 2.58906 0.123289 0.644845 0.0586223 0 3.61192 0 0
9.809e-07 2.60044 0.12383 0.666211 0.0605646 0 3.61882 0 0
9.81e-07 2.61176 0.12437 0.687461 0.0624965 0 3.6257 3.08053e-10 0
9.811e-07 2.62302 0.124906 0.708596 0.0644178 0 3.63253 0.5 0
9.812e-07 2.63422 0.125439 0.729617 0.0663288 0 3.63934 1 0
9.813e-07 2.64536 0.12597 0.750523 0.0682293 0 3.64611 1.5 0
9.814e-07 2.65645 0.126498 0.771316 0.0701196 0 3.65284 2 0
9.815e-07 2.66748 0.127023 0.791996 0.0719996 5 3.63467 2.5 0
9.816e-07 2.67845 0.127545 0.812563 0.0738694 5 3.61659 3 0
9.817e-07 2.68936 0.128065 0.83302 0.0757291 5 3.59859 3.5 0
9.818e-07 2.70022 0.128582 0.853365 0.0775786 5 3.58069 4 0
9.819e-07 2.71102 0.129096 0.8736 0.0794182 5 3.56287 4.5 0
9.82e-07 2.72176 0.129608 0.893725 0.0812477 5 3.54515 5 0
9.821e-07 2.73245 0.130116 0.913741 0.0830674 5 3.52751 5 0
9.822e-07 2.74308 0.130623 0.933648 0.0848771 5 3.50996 5 0
9.823e-07 2.75365 0.131126 0.953448 0.0866771 5 3.4925 5 0
9.824e-07 2.76418 0.131627 0.97314 0.0884672 5 3.47512 5 0
9.825e-07 2.77464 0.132126 0.992725 0.0902477 5 3.45783 5 0
9.826e-07 2.78505 0.132622 1.0122 0.0920185 5 3.44063 5 0
9.827e-07 2.79541 0.133115 1.03158 0.0937797 5 3.42351 5 0
9.828e-07 2.80571 0.133605 1.05085 0.0955314 5 3.40648 5 0
9.829e-07 2.81596 0.134093 1.07001 0.0972735 5 3.38953 5 0
9.83e-07 2.82616 0.134579 1.08907 0.0990062 5 3.37267 5 0
9.831e-07 2.8363 0.135062 1.10802 0.100729 5 3.35589 5 0
9.832e-07 2.84639 0.135543 1.12688 0.102443 5 3.33919 5 0
9.833e-07 2.85643 0.136021 1.14563 0.104148 5 3.32258 5 0
9.834e-07 2.86642 0.136496 1.16428 0.105843 5 3.30605 5 0
9.835e-07 2.87635 0.136969 1.18283 0.10753 5 3.2896 5 0
9.836e-07 2.88623 0.13744 1.20127 0.109207 5 3.27324 5 0
9.837e-07 2.89606 0.137908 1.21962 0.110875 5 3.25695 5 0
9.838e-07 2.90584 0.138373 1.23787 0.112534 5 3.24075 5 0
9.839e-07 2.91557 0.138837 1.25602 0.114184 5 3.22463 5 0
9.84e-07 2.92525 0.139297 1.27407 0.115824 5 3.20858 5 0
9.841e-07 2.93487 0.139756 1.29202 0.117457 5 3.19262 5 0
9.842e-07 2.94445 0.140212 1.30988 0.11908 5 3.17674 5 0
9.843e-07 2.95398 0.140666 1.32764 0.120694 5 3.16093 5 0
9.844e-07 2.96345 0.141117 1.3453 0.1223 5 3.14521 5 0
9.845e-07 2.97288 0.141566 1.36286 0.123897 5 3.12956 5 0
9.846e-07 2.98226 0.142012 1.38033 0.125485 5 3.11399 5 0
9.847e-07 2.99159 0.142457 1.39771 0.127065 5 3.0985 5 0
9.848e-07 3.00087 0.142899 1.41499 0.128636 5 3.08308 5 0
9.849e-07 3.0101 0.143338 1.43218 0.130198 5 3.06774 5 0
9.85e-07 3.01929 0.143776 1.44928 0.131752 5 3.05248 5 0
9.851e-07 3.02842 0.144211 1.46628 0.133298 5 3.03729 5 0
9.852e-07 3.03751 0.144644 1.48319 0.134835 5 3.02218 5 0
9.853e-07 3.04656 0.145074 1.50001 0.136364 5 3.00715 5 0
9.854e-07 3.05555 0.145502 1.51673 0.137885 5 2.99218 5 0
9.855e-07 3.0645 0.145928 1.53337 0.139397 5 2.9773 5 0
